srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_3.keys,key_resp_3.corr,key_resp_2.rt,key_resp_2.duration,key_resp_3.rt,key_resp_3.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,p_port.started,key_resp_2.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,key_resp_2.stopped,trail.stopped,trials.key_resp_2.keys,trials.key_resp_2.corr,feedback.started,msg1.started,text_3.started,key_resp_3.started,msg1.stopped,text_3.stopped,key_resp_3.stopped,feedback.stopped,trials.key_resp_3.keys,trials.key_resp_3.corr,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,trials.key_resp_2.rt,trials.key_resp_2.duration,trials.key_resp_3.rt,trials.key_resp_3.duration,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,p_port_2.started,key_resp_5.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,trials_2.key_resp_5.keys,trials_2.key_resp_5.corr,trials_2.key_resp_5.rt,trials_2.key_resp_5.duration,Feedback3.started,text_7.started,text_8.started,key_resp_7.started,text_7.stopped,Feedback3.stopped,trials_2.key_resp_7.keys,trials_2.key_resp_7.corr,trials_2.key_resp_7.rt,trials_2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,text_8.stopped,key_resp_7.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,key_resp_5.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,block10.key_resp_5.rt,block10.key_resp_5.duration,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
3,DST_177_F_HPY.png,1,0,954159,6,down,O,O,X,O,O,O,8,x,2,2,0,,,,,,,,,x,1,1.2147055999994300,None,down,1,1.1298401999993100,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,1833.056184500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833.0358134000000,1833.056184500000,1834.489487400000,1834.489487400000,1836.4894633000000,1836.4894633000000,1838.9894179000000,1838.9894179000000,1839.4894244000000,1839.4894244000000,1839.4894244000000,1839.4894244000000,1839.4894244000000,1839.4894244000000,1839.4894244000000,1839.4894244000000,6.482670500001400,1839.4894244000000,6.499582700002070,1839.6894188000000,1839.6894188000000,1839.6894188000000,1839.6894188000000,1839.6894188000000,1839.6894188000000,1839.6894188000000,1840.7066305000000,,,,,1840.7077636000000,1840.7227356000000,1841.2060568000000,1841.2060568000000,1841.2227160000000,1842.339925100000,,,,,1842.339995800000,1842.3560442000000,1842.906034400000,1842.8396710000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.2147055999994300,None,down,1,1.1298401999993100,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanita,1,2025-08-26_17h40.23.038,Working memory task,2024.2.4,60.62402736340870,2025-08-26 17h40.34.922713 +0530,
3,DST_002_F_HPY.png,1,0,859019,3,down,O,O,O,O,N,O,8,n,3,3,0,,,,,,,,,n,1,1.6122790000008500,None,down,1,0.8711899000009000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,1842.906034400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.895059800000,1842.906034400000,1844.3393375000000,1844.3393375000000,1846.3393074000000,1846.3393074000000,1848.8392710000000,1848.8392710000000,1849.3392581000000,1849.3392581000000,1849.3392581000000,1849.3392581000000,1849.3392581000000,1849.3392581000000,1849.3392581000000,1849.3392581000000,6.482638400000720,1849.3392581000000,6.499513999999180,1849.5392512000000,1849.5392512000000,1849.5392512000000,1849.5392512000000,1849.5392512000000,1849.5392512000000,1849.5392512000000,1850.9564310000000,,,,,1850.957566700000,1850.972564400000,1851.4558877000000,1851.4558877000000,1851.472555800000,1852.3397226000000,,,,,1852.3397883000000,1852.3558712000000,1852.8892046,1852.8394540000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.6122790000008500,None,down,1,0.8711899000009000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanita,1,2025-08-26_17h40.23.038,Working memory task,2024.2.4,60.62402736340870,2025-08-26 17h40.34.922713 +0530,
3,DST_177_F_NUT.png,0,0,843904,5,down,O,O,O,O,N,O,6,n,4,4,0,,,,,,,,,n,1,1.5418395000015200,None,down,1,0.8513018999983620,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,19,,,,,,,,,,,,,,,,,,,,,,,,,1852.8892046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852.8835779,1852.8892046,1854.3391404000000,1854.3391404000000,1856.339201400000,1856.339201400000,1858.8390946,1858.8390946,1859.3390840000000,1859.3390840000000,1859.3390840000000,1859.3390840000000,1859.3390840000000,1859.3390840000000,1859.3390840000000,1859.3390840000000,6.4826725000020800,1859.3390840000000,6.499567100003330,1859.5390807000000,1859.5390807000000,1859.5390807000000,1859.5390807000000,1859.5390807000000,1859.5390807000000,1859.5390807000000,1860.8895951000000,,,,,1860.8907149000000,1860.9057274000000,1861.389051500000,1861.389051500000,1861.4057154000000,1862.256177700000,,,,,1862.256242200000,1862.2723719000000,1862.8223494000000,1862.7559612000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.5418395000015200,None,down,1,0.8513018999983620,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanita,1,2025-08-26_17h40.23.038,Working memory task,2024.2.4,60.62402736340870,2025-08-26 17h40.34.922713 +0530,
3,DST_186_F_NUT.png,0,0,821020,0,up,O,O,O,O,O,X,6,x,5,5,0,,,,,,,,,n,0,1.3275308999982400,None,down,0,1.1189467999975000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,1862.8223494000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862.8025210000000,1862.8223494000000,1864.255662200000,1864.255662200000,1866.2556307000000,1866.2556307000000,1868.7555842000000,1868.7555842000000,1869.2555871000000,1869.2555871000000,1869.2555871000000,1869.2555871000000,1869.2555871000000,1869.2555871000000,1869.2555871000000,1869.2555871000000,6.482708600000480,1869.2555871000000,6.499656800002410,1869.4555861000000,1869.4555861000000,1869.4555861000000,1869.4555861000000,1869.4555861000000,1869.4555861000000,1869.4555861000000,1870.5894764000000,,,,,1870.593061800000,1870.6055690000000,1871.0888763000000,1871.0888763000000,1871.1055530000000,1872.2227192000000,,,,,1872.2241257000000,1872.2388710000000,1872.7888581000000,1872.7224498000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,0,1.3275308999982400,None,down,0,1.1189467999975000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanita,1,2025-08-26_17h40.23.038,Working memory task,2024.2.4,60.62402736340870,2025-08-26 17h40.34.922713 +0530,
3,DST_118_M_NUT.png,0,1,485135,5,up,O,O,O,O,O,X,5,x,6,6,0,,,,,,,,,n,0,1.3289680999987500,None,down,0,0.9598985000011450,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,14,,,,,,,,,,,,,,,,,,,,,,,,,1872.7888581000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872.769228700000,1872.7888581000000,1874.2221671000000,1874.2221671000000,1876.2221279000000,1876.2221279000000,1878.7220794000000,1878.7220794000000,1879.2220841000000,1879.2220841000000,1879.2220841000000,1879.2220841000000,1879.2220841000000,1879.2220841000000,1879.2220841000000,1879.2220841000000,6.482672199999800,1879.2220841000000,6.499563600002150,1879.4220759000000,1879.4220759000000,1879.4220759000000,1879.4220759000000,1879.4220759000000,1879.4220759000000,1879.4220759000000,1880.5559442000000,,,,,1880.5571062000000,1880.572057100000,1881.0553783000000,1881.0553783000000,1881.0720316000000,1882.022551500000,,,,,1882.022617500000,1882.0386888000000,1882.5886992000000,1882.5222821000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,0,1.3289680999987500,None,down,0,0.9598985000011450,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanita,1,2025-08-26_17h40.23.038,Working memory task,2024.2.4,60.62402736340870,2025-08-26 17h40.34.922713 +0530,
3,DST_009_F_HPY.png,1,0,264523,7,down,O,O,O,O,X,O,8,x,7,7,0,,,,,,,,,x,1,1.585929999997460,None,down,1,0.7894830000004730,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,1882.5886992000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882.5732181000000,1882.5886992000000,1884.0220040000000,1884.0220040000000,1886.0219619000000,1886.0219619000000,1888.5219177,1888.5219177,1889.0219136000000,1889.0219136000000,1889.0219136000000,1889.0219136000000,1889.0219136000000,1889.0219136000000,1889.0219136000000,1889.0219136000000,6.482670900000810,1889.0219136000000,6.499565699999950,1889.2219104000000,1889.2219104000000,1889.2219104000000,1889.2219104000000,1889.2219104000000,1889.2219104000000,1889.2219104000000,1890.6224198000000,,,,,1890.6258231000000,1890.638556600000,1891.1218668000000,1891.1218668000000,1891.1385457000000,1891.922373100000,,,,,1891.9237253000000,1891.9385487,1892.4885257000000,1892.422123100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.585929999997460,None,down,1,0.7894830000004730,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanita,1,2025-08-26_17h40.23.038,Working memory task,2024.2.4,60.62402736340870,2025-08-26 17h40.34.922713 +0530,
3,DST_064_M_NUT.png,0,1,985948,7,down,O,O,X,O,O,O,5,x,8,8,0,,,,,,,,,x,1,1.0534122999997600,None,down,1,0.8548931000004810,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,10,,,,,,,,,,,,,,,,,,,,,,,,,1892.4885257000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.4689797000000,1892.4885257000000,1893.9218332000000,1893.9218332000000,1895.9217782000000,1895.9217782000000,1898.4217356000000,1898.4217356000000,1898.9217288,1898.9217288,1898.9217288,1898.9217288,1898.9217288,1898.9217288,1898.9217288,1898.9217288,6.482665100000300,1898.9217288,6.499553300000120,1899.1217263000000,1899.1217263000000,1899.1217263000000,1899.1217263000000,1899.1217263000000,1899.1217263000000,1899.1217263000000,1899.9889872000000,,,,,1899.9901286000000,1900.005052300000,1900.4883734000000,1900.4883734000000,1900.5050412000000,1901.3555597000000,,,,,1901.3556246000000,1901.3717060000000,1901.9216929000000,1901.855270600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.0534122999997600,None,down,1,0.8548931000004810,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanita,1,2025-08-26_17h40.23.038,Working memory task,2024.2.4,60.62402736340870,2025-08-26 17h40.34.922713 +0530,
3,DST_103_M_HPY.png,1,1,513892,0,down,O,O,N,O,O,O,7,n,9,9,0,,,,,,,,,n,1,1.5724277000008400,None,down,1,0.7847929999988990,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,1901.9216929000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1901.9032723000000,1901.9216929000000,1903.3550022000000,1903.3550022000000,1905.3549699000000,1905.3549699000000,1907.8549291000000,1907.8549291000000,1908.3549181000000,1908.3549181000000,1908.3549181000000,1908.3549181000000,1908.3549181000000,1908.3549181000000,1908.3549181000000,1908.3549181000000,6.482668500000730,1908.3549181000000,6.499564400000960,1908.5549122000000,1908.5549122000000,1908.5549122000000,1908.5549122000000,1908.5549122000000,1908.5549122000000,1908.5549122000000,1909.938780300000,,,,,1909.9399027,1909.9548947000000,1910.4382115000000,1910.4382115000000,1910.4548877000000,1911.2387363000000,,,,,1911.2388022000000,1911.254869700000,1911.8048599000000,1911.7384561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.5724277000008400,None,down,1,0.7847929999988990,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanita,1,2025-08-26_17h40.23.038,Working memory task,2024.2.4,60.62402736340870,2025-08-26 17h40.34.922713 +0530,
3,DST_131_F_HPY.png,1,0,489267,7,up,O,O,O,O,O,X,8,x,10,10,0,,,,,,,,,x,1,1.521521999999100,None,down,0,1.0082251999992900,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,1911.8048599000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911.7880173000000,1911.8048599000000,1913.238171700000,1913.238171700000,1915.2381382000000,1915.2381382000000,1917.7380868,1917.7380868,1918.2380809000000,1918.2380809000000,1918.2380809000000,1918.2380809000000,1918.2380809000000,1918.2380809000000,1918.2380809000000,1918.2380809000000,6.482653399998530,1918.2380809000000,6.49954009999783,1918.4380763000000,1918.4380763000000,1918.4380763000000,1918.4380763000000,1918.4380763000000,1918.4380763000000,1918.4380763000000,1919.7719148000000,,,,,1919.773047900000,1919.7880492000000,1920.2713739000000,1920.2713739000000,1920.2880437000000,1921.2885509000000,,,,,1921.289964400000,1921.3047074000000,1921.838023300000,1921.7882770000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.521521999999100,None,down,0,1.0082251999992900,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanita,1,2025-08-26_17h40.23.038,Working memory task,2024.2.4,60.62402736340870,2025-08-26 17h40.34.922713 +0530,
3,DST_071_M_NUT.png,0,1,901472,1,up,O,O,O,O,O,N,5,n,11,11,0,,,,,,,,,n,1,1.1834355999999400,None,down,0,1.4285434000012200,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,1921.838023300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921.832334900000,1921.838023300000,1923.287996000000,1923.287996000000,1925.287962800000,1925.287962800000,1927.7879246000000,1927.7879246000000,1928.2879165000000,1928.2879165000000,1928.2879165000000,1928.2879165000000,1928.2879165000000,1928.2879165000000,1928.2879165000000,1928.2879165000000,6.48266870000225,1928.2879165000000,6.499578900002230,1928.4879037000000,1928.4879037000000,1928.4879037000000,1928.4879037000000,1928.4879037000000,1928.4879037000000,1928.4879037000000,1929.471975700000,,,,,1929.4731113000000,1929.4878870000000,1929.9712131000000,1929.9712131000000,1929.9878868000000,1931.4050972000000,,,,,1931.4051624000000,1931.4211928000000,1931.9545372000000,1931.904779700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.1834355999999400,None,down,0,1.4285434000012200,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanita,1,2025-08-26_17h40.23.038,Working memory task,2024.2.4,60.62402736340870,2025-08-26 17h40.34.922713 +0530,
3,DST_089_M_NUT.png,0,1,168685,8,up,O,O,O,X,O,O,5,x,12,12,0,,,,,,,,,x,1,1.4425687000002700,None,up,1,0.7652243000011370,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,13,,,,,,,,,,,,,,,,,,,,,,,,,1931.9545372000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931.9495603000000,1931.9545372000000,1933.4044898000000,1933.4044898000000,1935.4044530000000,1935.4044530000000,1937.9044149000000,1937.9044149000000,1938.4043981000000,1938.4043981000000,1938.4043981000000,1938.4043981000000,1938.4043981000000,1938.4043981000000,1938.4043981000000,1938.4043981000000,6.482623200001400,1938.4043981000000,6.499536999999690,1938.604400800000,1938.604400800000,1938.604400800000,1938.604400800000,1938.604400800000,1938.604400800000,1938.604400800000,1939.8549940000000,,,,,1939.8561457000000,1939.8710526000000,1940.354363800000,1940.354363800000,1940.3710465000000,1941.1215942000000,,,,,1941.1229401000000,1941.1376899000000,1941.687759200000,1941.6212849000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.4425687000002700,None,up,1,0.7652243000011370,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanita,1,2025-08-26_17h40.23.038,Working memory task,2024.2.4,60.62402736340870,2025-08-26 17h40.34.922713 +0530,
3,DST_122_M_HPY.png,1,1,461554,5,up,O,X,O,O,O,O,7,x,13,13,0,,,,,,,,,x,1,1.1825511999995800,None,down,0,0.8997778999982980,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,4,,,,,,,,,,,,,,,,,,,,,,,,,1941.687759200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941.670143700000,1941.687759200000,1943.1209954000000,1943.1209954000000,1945.1209315000000,1945.1209315000000,1947.6209194000000,1947.6209194000000,1948.120913900000,1948.120913900000,1948.120913900000,1948.120913900000,1948.120913900000,1948.120913900000,1948.120913900000,1948.120913900000,6.482622100000300,1948.120913900000,6.499523900001810,1948.320902900000,1948.320902900000,1948.320902900000,1948.320902900000,1948.320902900000,1948.320902900000,1948.320902900000,1949.3048175000000,,,,,1949.3059507000000,1949.3208916000000,1949.8042141000000,1949.8042141000000,1949.8208797000000,1950.7047472000000,,,,,1950.7061373000000,1950.7208733000000,1951.270857800000,1951.2044511000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.1825511999995800,None,down,0,0.8997778999982980,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanita,1,2025-08-26_17h40.23.038,Working memory task,2024.2.4,60.62402736340870,2025-08-26 17h40.34.922713 +0530,
3,DST_157_F_NUT.png,0,0,192247,8,down,O,O,O,O,N,O,6,n,14,14,0,,,,,,,,,n,1,1.431638699999890,None,down,1,0.8817374000027490,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,18,,,,,,,,,,,,,,,,,,,,,,,,,1951.270857800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951.2506445,1951.270857800000,1952.7041648000000,1952.7041648000000,1954.7041401000000,1954.7041401000000,1957.2040801000000,1957.2040801000000,1957.7040701000000,1957.7040701000000,1957.7040701000000,1957.7040701000000,1957.7040701000000,1957.7040701000000,1957.7040701000000,1957.7040701000000,6.4826337000013200,1957.7040701000000,6.499564300000200,1957.9040685,1957.9040685,1957.9040685,1957.9040685,1957.9040685,1957.9040685,1957.9040685,1959.1379333000000,,,,,1959.1390520000000,1959.1540322,1959.6373565000000,1959.6373565000000,1959.6540273000000,1960.5212475000000,,,,,1960.5225908000000,1960.5373571000000,1961.0873402000000,1961.020921700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.431638699999890,None,down,1,0.8817374000027490,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanita,1,2025-08-26_17h40.23.038,Working memory task,2024.2.4,60.62402736340870,2025-08-26 17h40.34.922713 +0530,
3,DST_047_M_HPY.png,1,1,924777,4,up,O,O,O,O,O,N,7,n,15,15,0,,,,,,,,,n,1,1.0464793999999500,None,down,0,1.161034999997360,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,0,,,,,,,,,,,,,,,,,,,,,,,,,1961.0873402000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961.0672399000000,1961.0873402000000,1962.5206587000000,1962.5206587000000,1964.5206215000000,1964.5206215000000,1967.0205858000000,1967.0205858000000,1967.5205838000000,1967.5205838000000,1967.5205838000000,1967.5205838000000,1967.5205838000000,1967.5205838000000,1967.5205838000000,1967.5205838000000,6.482633999999960,1967.5205838000000,6.499538899999610,1967.7205859000000,1967.7205859000000,1967.7205859000000,1967.7205859000000,1967.7205859000000,1967.7205859000000,1967.7205859000000,1968.5711505,,,,,1968.5722833,1968.5872204000000,1969.0705557,1969.0705557,1969.0872191000000,1970.2377196000000,,,,,1970.239100400000,1970.2538459000000,1970.8038592000000,1970.7374377000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.0464793999999500,None,down,0,1.161034999997360,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanita,1,2025-08-26_17h40.23.038,Working memory task,2024.2.4,60.62402736340870,2025-08-26 17h40.34.922713 +0530,
