srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,p_port.started,key_resp_2.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,trail.stopped,trials.key_resp_2.keys,trials.key_resp_2.corr,trials.key_resp_2.rt,trials.key_resp_2.duration,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,text_10.stopped,key_resp_8.stopped,Feedback5.stopped,trials.key_resp_8.keys,trials.key_resp_8.corr,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,key_resp_2.stopped,trials.key_resp_8.rt,trials.key_resp_8.duration,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,p_port_2.started,key_resp_5.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,trials_2.key_resp_5.keys,trials_2.key_resp_5.corr,trials_2.key_resp_5.rt,trials_2.key_resp_5.duration,Feedback7.started,text_12.started,text_13.started,key_resp_9.started,text_12.stopped,Feedback7.stopped,trials_2.key_resp_9.keys,trials_2.key_resp_9.corr,trials_2.key_resp_9.rt,trials_2.key_resp_9.duration,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,key_resp_5.stopped,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,text_8.stopped,key_resp_7.stopped,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
3,DST_093_M_NUT.png,0,1,284264,2,up,O,N,O,O,O,O,5,n,2,2,0,,,,,,,,,n,1,0.7539743999950590,None,,,,,,,,,up,1,0.8274546996690330,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,2069.3235418996800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069.316861100030,2069.3235418996800,2070.740167299750,2070.740167299750,2072.7401201999700,2072.7401201999700,2075.2400837997000,2075.2400837997000,2075.7401044997400,2075.7401044997400,2075.7401044997400,2075.7401044997400,2075.7401044997400,2075.7401044997400,2075.7401044997400,2075.7401044997400,6.482660899870100,2075.7401044997400,6.4996135998517300,2075.940068999770,2075.940068999770,2075.940068999770,2075.940068999770,2075.940068999770,2075.940068999770,2075.940068999770,2076.5072693000500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076.508810899690,2076.523400099950,2076.523400099950,2077.3572949999900,,,,,2077.357372999660,2077.373373999730,2077.9400257999100,2077.856927999760,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.7539743999950590,None,up,1,0.8274546996690330,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_177_F_HPY.png,1,0,954159,6,down,O,O,X,O,O,O,8,x,3,3,0,,,,,,,,,x,1,0.7776949997060000,None,,,,,,,,,down,1,0.9862050996162000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,2077.9400257999100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2077.928158499770,2077.9400257999100,2079.356669199650,2079.356669199650,2081.3566621998300,2081.3566621998300,2083.8566111000300,2083.8566111000300,2084.356608700010,2084.356608700010,2084.356608700010,2084.356608700010,2084.356608700010,2084.356608700010,2084.356608700010,2084.356608700010,6.482608899939810,2084.356608700010,6.499512299895290,2084.556587799920,2084.556587799920,2084.556587799920,2084.556587799920,2084.556587799920,2084.556587799920,2084.556587799920,2085.1405040998900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085.1416373997900,2085.1566033000100,2085.1566033000100,2086.1571603999500,,,,,2086.15723240003,2086.1732405000400,2086.7399014998200,2086.6568534998200,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7776949997060000,None,down,1,0.9862050996162000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_177_F_NUT.png,0,0,843904,5,down,O,O,O,O,N,O,6,n,4,4,0,,,,,,,,,n,1,0.8495396003127100,None,,,,,,,,,down,1,0.6952629000879820,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,19,,,,,,,,,,,,,,,,,,,,,,,,,2086.7399014998200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2086.7223149999000,2086.7399014998200,2088.156544599680,2088.156544599680,2090.1565076997500,2090.1565076997500,2092.6564654000100,2092.6564654000100,2093.1564576998400,2093.1564576998400,2093.1564576998400,2093.1564576998400,2093.1564576998400,2093.1564576998400,2093.1564576998400,2093.1564576998400,6.482607599813490,2093.1564576998400,6.499491599854080,2093.3564500999600,2093.3564500999600,2093.3564500999600,2093.3564500999600,2093.3564500999600,2093.3564500999600,2093.3564500999600,2094.007046099750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094.008173899730,2094.0231146998700,2094.0231146998700,2094.7236274997700,,,,,2094.7236980996100,2094.73977179965,2095.306433300020,2095.2233670000000,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8495396003127100,None,down,1,0.6952629000879820,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_002_F_HPY.png,1,0,859019,3,down,O,O,O,O,N,O,8,n,5,5,0,,,,,,,,,n,1,0.6841327999718490,None,,,,,,,,,down,1,0.7663056999444960,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,2095.306433300020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095.2943663997600,2095.306433300020,2096.723081899810,2096.723081899810,2098.7230374999300,2098.7230374999300,2101.2230098997200,2101.2230098997200,2101.722995299850,2101.722995299850,2101.722995299850,2101.722995299850,2101.722995299850,2101.722995299850,2101.722995299850,2101.722995299850,6.482668600045150,2101.722995299850,6.499571800231930,2101.922994699800,2101.922994699800,2101.922994699800,2101.922994699800,2101.922994699800,2101.922994699800,2101.922994699800,2102.423595499710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102.424730299970,2102.43964339979,2102.43964339979,2103.2068797000700,,,,,2103.2069528996900,2103.2229593000400,2103.7896137996600,2103.7065976997800,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6841327999718490,None,down,1,0.7663056999444960,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_009_F_HPY.png,1,0,264523,7,down,O,O,O,O,X,O,8,x,6,6,0,,,,,,,,,x,1,0.6803969000466170,None,,,,,,,,,down,1,0.7244862001389270,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,2103.7896137996600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2103.7697316999500,2103.7896137996600,2105.2062667999400,2105.2062667999400,2107.206232199910,2107.206232199910,2109.7061842996600,2109.7061842996600,2110.206185599790,2110.206185599790,2110.206185599790,2110.206185599790,2110.206185599790,2110.206185599790,2110.206185599790,2110.206185599790,6.482583200093360,2110.206185599790,6.4995094002224500,2110.40617739968,2110.40617739968,2110.40617739968,2110.40617739968,2110.40617739968,2110.40617739968,2110.40617739968,2110.8901239996800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.8912595999400,2110.9061763999100,2110.9061763999100,2111.6400220999500,,,,,2111.6401014998600,2111.656159899660,2112.2228255998300,2112.1397434999200,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6803969000466170,None,down,1,0.7244862001389270,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_122_M_HPY.png,1,1,461554,5,up,O,X,O,O,O,O,7,x,7,7,0,,,,,,,,,x,1,0.5430327001959090,None,,,,,,,,,up,1,0.7284178999252620,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,2112.2228255998300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2112.2081070998700,2112.2228255998300,2113.639429999980,2113.639429999980,2115.639429599980,2115.639429599980,2118.139388300010,2118.139388300010,2118.639363099820,2118.639363099820,2118.639363099820,2118.639363099820,2118.639363099820,2118.639363099820,2118.639363099820,2118.639363099820,6.482660199981180,2118.639363099820,6.499529799912130,2118.839372499850,2118.839372499850,2118.839372499850,2118.839372499850,2118.839372499850,2118.839372499850,2118.839372499850,2119.1899102996100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119.1910585998600,2119.206031299660,2119.206031299660,2119.939838499760,,,,,2119.939913399980,2119.956021399700,2120.506000400060,2120.439612099900,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.5430327001959090,None,up,1,0.7284178999252620,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_103_M_HPY.png,1,1,513892,0,down,O,O,N,O,O,O,7,n,8,8,0,,,,,,,,,n,1,1.1232828004285700,None,,,,,,,,,down,1,0.8849641000851990,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,2120.506000400060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.4887417997200,2120.506000400060,2121.9393257000500,2121.9393257000500,2123.9392843996200,2123.9392843996200,2126.4392528999600,2126.4392528999600,2126.939247299920,2126.939247299920,2126.939247299920,2126.939247299920,2126.939247299920,2126.939247299920,2126.939247299920,2126.939247299920,6.482717799954120,2126.939247299920,6.499610300175850,2127.1392409000500,2127.1392409000500,2127.1392409000500,2127.1392409000500,2127.1392409000500,2127.1392409000500,2127.1392409000500,2128.0731583996700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.074318399650,2128.089210799900,2128.089210799900,2128.9897074997400,,,,,2128.9897810998400,2129.0058645997200,2129.5725254998500,2129.4894330999800,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.1232828004285700,None,down,1,0.8849641000851990,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_047_M_HPY.png,1,1,924777,4,up,O,O,O,O,O,N,7,n,9,9,0,,,,,,,,,n,1,0.6653585997410120,None,,,,,,,,,down,0,0.5176155003719030,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,2129.5725254998500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129.5524010998200,2129.5725254998500,2130.9891765997700,2130.9891765997700,2132.989147000020,2132.989147000020,2135.4890983998800,2135.4890983998800,2135.9890971998700,2135.9890971998700,2135.9890971998700,2135.9890971998700,2135.9890971998700,2135.9890971998700,2135.9890971998700,2135.9890971998700,6.482680799905210,2135.9890971998700,6.499602799769490,2136.1890893997600,2136.1890893997600,2136.1890893997600,2136.1890893997600,2136.1890893997600,2136.1890893997600,2136.1890893997600,2136.656322799620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.657474299890,2136.672411599660,2136.672411599660,2137.2062753997700,,,,,2137.207692499740,2137.222394600050,2137.7890691999300,2137.706012599640,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6653585997410120,None,down,0,0.5176155003719030,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_186_F_NUT.png,0,0,821020,0,up,O,O,O,O,O,X,6,x,10,10,0,,,,,,,,,x,1,0.6802505003288390,None,,,,,,,,,up,1,0.8220110996626320,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,16,,,,,,,,,,,,,,,,,,,,,,,,,2137.7890691999300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.776154999620,2137.7890691999300,2139.205700200050,2139.205700200050,2141.205654599700,2141.205654599700,2143.7056292998600,2143.7056292998600,2144.205616999880,2144.205616999880,2144.205616999880,2144.205616999880,2144.205616999880,2144.205616999880,2144.205616999880,2144.205616999880,6.482665499672290,2144.205616999880,6.499649199657140,2144.4056210997500,2144.4056210997500,2144.4056210997500,2144.4056210997500,2144.4056210997500,2144.4056210997500,2144.4056210997500,2144.8895540996500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144.8907063999200,2144.9056146997000,2144.9056146997000,2145.7394772996200,,,,,2145.7415425996300,2145.7556027998200,2146.3222682997600,2146.2392204999900,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6802505003288390,None,up,1,0.8220110996626320,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_174_F_NUT.png,0,0,247347,7,up,O,O,O,O,O,X,6,x,11,11,0,,,,,,,,,x,1,0.603753300383687,None,,,,,,,,,down,0,0.6674648001790050,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,15,,,,,,,,,,,,,,,,,,,,,,,,,2146.3222682997600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2146.3120246999900,2146.3222682997600,2147.7388991997600,2147.7388991997600,2149.7388685997600,2149.7388685997600,2152.238824499770,2152.238824499770,2152.7388208997400,2152.7388208997400,2152.7388208997400,2152.7388208997400,2152.7388208997400,2152.7388208997400,2152.7388208997400,2152.7388208997400,6.482650199905040,2152.7388208997400,6.499534799717370,2152.938811399970,2152.938811399970,2152.938811399970,2152.938811399970,2152.938811399970,2152.938811399970,2152.938811399970,2153.3560976996100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153.357261999980,2153.3721423996600,2153.3721423996600,2154.056029699740,,,,,2154.0574306999300,2154.07212959975,2154.6387903997700,2154.555731299800,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.603753300383687,None,down,0,0.6674648001790050,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_183_F_HPY.png,1,0,491702,8,down,O,O,O,O,X,O,8,x,12,12,0,,,,,,,,,x,1,0.6625582999549810,None,,,,,,,,,down,1,0.6753921001218260,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,5,,,,,,,,,,,,,,,,,,,,,,,,,2154.6387903997700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2154.632650599820,2154.6387903997700,2156.055434099860,2156.055434099860,2158.0553995999500,2158.0553995999500,2160.555354999840,2160.555354999840,2161.0553456996600,2161.0553456996600,2161.0553456996600,2161.0553456996600,2161.0553456996600,2161.0553456996600,2161.0553456996600,2161.0553456996600,6.482624599710110,2161.0553456996600,6.499523899983620,2161.2553499997600,2161.2553499997600,2161.2553499997600,2161.2553499997600,2161.2553499997600,2161.2553499997600,2161.2553499997600,2161.7226726999500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161.7237978000200,2161.738667599860,2161.738667599860,2162.422514499630,,,,,2162.4238697998200,2162.438658299860,2163.0053202998800,2162.922253499740,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6625582999549810,None,down,1,0.6753921001218260,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_065_F_NUT.png,0,0,278725,9,down,N,O,O,O,O,O,6,n,13,13,0,,,,,,,,,n,1,0.8081338996998970,None,,,,,,,,,down,1,0.719062099698931,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,17,,,,,,,,,,,,,,,,,,,,,,,,,2163.0053202998800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2162.991261200050,2163.0053202998800,2164.4219744000600,2164.4219744000600,2166.42192350002,2166.42192350002,2168.921897199940,2168.921897199940,2169.4218861996200,2169.4218861996200,2169.4218861996200,2169.4218861996200,2169.4218861996200,2169.4218861996200,2169.4218861996200,2169.4218861996200,6.482677000109110,2169.4218861996200,6.499561000149700,2169.6218745997200,2169.6218745997200,2169.6218745997200,2169.6218745997200,2169.6218745997200,2169.6218745997200,2169.6218745997200,2170.239119899930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170.240241199730,2170.2552030999200,2170.2552030999200,2170.9890537997700,,,,,2170.989124799610,2171.0051850997800,2171.5551829999300,2171.4887854000600,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8081338996998970,None,down,1,0.719062099698931,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_010_M_HPY.png,1,1,572203,3,up,O,O,O,O,O,X,7,x,14,14,0,,,,,,,,,x,1,0.6899541998282080,None,,,,,,,,,down,0,0.765245100017637,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,2,,,,,,,,,,,,,,,,,,,,,,,,,2171.5551829999300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171.541780699980,2171.5551829999300,2172.9884885000100,2172.9884885000100,2174.9884620998100,2174.9884620998100,2177.488411199770,2177.488411199770,2177.9884140999100,2177.9884140999100,2177.9884140999100,2177.9884140999100,2177.9884140999100,2177.9884140999100,2177.9884140999100,2177.9884140999100,6.482657100073990,2177.9884140999100,6.49956989986822,2178.1884017000000,2178.1884017000000,2178.1884017000000,2178.1884017000000,2178.1884017000000,2178.1884017000000,2178.1884017000000,2178.6889432999300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2178.690078099720,2178.705067699780,2178.705067699780,2179.4722767998500,,,,,2179.4736946998200,2179.488384099680,2180.055048499720,2179.971983899830,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6899541998282080,None,down,0,0.765245100017637,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_071_M_NUT.png,0,1,901472,1,up,O,O,O,O,O,N,5,n,15,15,0,,,,,,,,,n,1,1.1346242995932700,None,,,,,,,,,up,1,0.7519745999015870,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,11,,,,,,,,,,,,,,,,,,,,,,,,,2180.055048499720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180.0405072998300,2180.055048499720,2181.4716832996300,2181.4716832996300,2183.471653699880,2183.471653699880,2185.971610999670,2185.971610999670,2186.471605299970,2186.471605299970,2186.471605299970,2186.471605299970,2186.471605299970,2186.471605299970,2186.471605299970,2186.471605299970,6.482640800066290,2186.471605299970,6.499527600128200,2186.6715960996200,2186.6715960996200,2186.6715960996200,2186.6715960996200,2186.6715960996200,2186.6715960996200,2186.6715960996200,2187.6221014000500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2187.623236999850,2187.638255999890,2187.638255999890,2188.4054298996900,,,,,2188.4067774000600,2188.421574899930,2188.9882108997600,2188.9051568997100,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.1346242995932700,None,up,1,0.7519745999015870,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
