srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_2.rt,key_resp_2.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,p_port.started,key_resp_2.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,key_resp_2.stopped,trail.stopped,trials.key_resp_2.keys,trials.key_resp_2.corr,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,Feedback5.stopped,trials.key_resp_8.keys,trials.key_resp_8.corr,trials.key_resp_8.rt,trials.key_resp_8.duration,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,text_10.stopped,key_resp_8.stopped,trials.key_resp_2.rt,trials.key_resp_2.duration,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,p_port_2.started,key_resp_5.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,trials_2.key_resp_5.keys,trials_2.key_resp_5.corr,trials_2.key_resp_5.rt,trials_2.key_resp_5.duration,Feedback7.started,text_12.started,text_13.started,key_resp_9.started,text_12.stopped,Feedback7.stopped,trials_2.key_resp_9.keys,trials_2.key_resp_9.corr,trials_2.key_resp_9.rt,trials_2.key_resp_9.duration,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,text_13.stopped,key_resp_9.stopped,key_resp_5.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,text_3.stopped,key_resp_3.stopped,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,block1.key_resp_3.rt,block1.key_resp_3.duration,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,text_8.stopped,key_resp_7.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
3,DST_186_F_NUT.png,0,0,821020,0,up,O,O,O,O,O,X,6,x,15,15,0,,,,,,,,,x,1,0.8637121000210760,None,,,,,,,,,up,1,1.6370679999818100,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,16,,,,,,,,,,,,,,,,,,,,,,,,,1445.4154254000200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.4047619000200,1445.4154254000200,1446.8320637000100,1446.8320637000100,1448.8320332000100,1448.8320332000100,1451.3319913999900,1451.3319913999900,1451.8319836999900,1451.8319836999900,1451.8319836999900,1451.8319836999900,1451.8319836999900,1451.8319836999900,1451.8319836999900,1451.8319836999900,6.48261750000529,1451.8319836999900,6.4995085000409700,1452.0319844000000,1452.0319844000000,1452.0319844000000,1452.0319844000000,1452.0319844000000,1452.0319844000000,1452.0319844000000,1452.699190000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.7003165999800,1452.7153029000000,1452.7153029000000,1454.3657804000000,,,,,1454.3658509000100,1454.381938299980,1454.9486096000200,1454.8655573999900,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.8637121000210760,None,up,1,1.6370679999818100,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
3,DST_064_M_NUT.png,0,1,985948,7,down,O,O,X,O,O,O,5,x,16,16,0,,,,,,,,,None,0,,,,,,,,,,,up,0,1.386457499989770,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,10,,,,,,,,,,,,,,,,,,,,,,,,,1454.9486096000200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.940991499990,1454.9486096000200,1456.3652402000200,1456.3652402000200,1458.3652010000100,1458.3652010000100,1460.8651336000200,1460.8651336000200,1461.365155700010,1461.365155700010,1461.365155700010,1461.365155700010,1461.365155700010,1461.365155700010,1461.365155700010,1461.365155700010,6.482678200001830,1461.365155700010,6.499576799978970,1461.5651450000000,1461.5651450000000,1461.5651450000000,1461.5651450000000,1461.5651450000000,1461.5651450000000,1461.5651450000000,1463.5487279000200,,,,,,,,,,,,,,,,,,,,,1463.5651047999900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.549867899970,1463.5651047999900,1463.5651047999900,1464.9656183000200,,,,,1464.9670238000100,1464.981760900000,1465.5650827999900,1465.4653156999800,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,up,0,1.386457499989770,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
3,DST_183_F_HPY.png,1,0,491702,8,down,O,O,O,O,X,O,8,x,17,17,0,,,,,,,,,x,1,0.9314391000079920,None,,,,,,,,,down,1,2.197387699969110,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,5,,,,,,,,,,,,,,,,,,,,,,,,,1465.5650827999900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.5492099000300,1465.5650827999900,1466.9650596000100,1466.9650596000100,1468.965019300000,1468.965019300000,1471.464978199980,1471.464978199980,1471.964969899970,1471.964969899970,1471.964969899970,1471.964969899970,1471.964969899970,1471.964969899970,1471.964969899970,1471.964969899970,6.482670099998360,1471.964969899970,6.4995585000142500,1472.1649642000000,1472.1649642000000,1472.1649642000000,1472.1649642000000,1472.1649642000000,1472.1649642000000,1472.1649642000000,1472.8988460000300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.8999676000100,1472.914952799970,1472.914952799970,1475.1155073000100,,,,,1475.1168467000200,1475.1315944999800,1475.7148997000200,1475.6151666999800,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.9314391000079920,None,down,1,2.197387699969110,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
3,DST_122_M_HPY.png,1,1,461554,5,up,O,X,O,O,O,O,7,x,18,18,0,,,,,,,,,x,1,0.797476000036113,None,,,,,,,,,up,1,0.8205979999620470,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,4,,,,,,,,,,,,,,,,,,,,,,,,,1475.7148997000200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.6997674999900,1475.7148997000200,1477.1148799000100,1477.1148799000100,1479.114835800020,1479.114835800020,1481.6147829999700,1481.6147829999700,1482.1147771999800,1482.1147771999800,1482.1147771999800,1482.1147771999800,1482.1147771999800,1482.1147771999800,1482.1147771999800,1482.1147771999800,6.482578900002410,1482.1147771999800,6.499468899972270,1482.3147711000100,1482.3147711000100,1482.3147711000100,1482.3147711000100,1482.3147711000100,1482.3147711000100,1482.3147711000100,1482.9152835999800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482.916424200000,1482.9314331000200,1482.9314331000200,1483.765304600010,,,,,1483.765375500020,1483.78142449999,1484.3480992000000,1484.2650889999900,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.797476000036113,None,up,1,0.8205979999620470,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
3,DST_047_M_HPY.png,1,1,924777,4,up,O,O,O,O,O,N,7,n,19,19,0,,,,,,,,,n,1,0.7635566999670120,None,,,,,,,,,up,1,0.7481039999984210,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,0,,,,,,,,,,,,,,,,,,,,,,,,,1484.3480992000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.334599100000,1484.3480992000000,1485.7647309000000,1485.7647309000000,1487.764695400020,1487.764695400020,1490.2646532999900,1490.2646532999900,1490.764671700020,1490.764671700020,1490.764671700020,1490.764671700020,1490.764671700020,1490.764671700020,1490.764671700020,1490.764671700020,6.4826483999495400,1490.764671700020,6.4995641999994400,1490.9646419999800,1490.9646419999800,1490.9646419999800,1490.9646419999800,1490.9646419999800,1490.9646419999800,1490.9646419999800,1491.53194169997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.533066999980,1491.54794389999,1491.54794389999,1492.2985383999800,,,,,1492.2986142999700,1492.3146196000200,1492.814608399990,1492.7982092999700,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.7635566999670120,None,up,1,0.7481039999984210,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.7983133000100,1492.814608399990,1492.814608399990,1920.9578440000200,space,428.1364518000050,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
1,DST_183_F_NUT.png,0,0,8,7,down,O,O,O,O,O,X,2,x,0,0,0,x,1,,,,,0.8564907000400130,None,,,,,,,,,down,1,0.8844373999745590,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,18,,,,,,,,,,,,,,,,,,,,,1921.0238896000100,,,,,,,,,1921.0150839000100,1921.0238896000100,1922.4571875000300,1922.4571875000300,1922.9571820999800,1922.9571820999800,1923.7071745999900,1923.7071745999900,1924.207162400010,1924.207162400010,1924.207162400010,1924.207162400010,1924.207162400010,1924.207162400010,1924.207162400010,1924.207162400010,3.2326410000096100,1924.207162400010,3.2495347000076400,1924.407165599990,1924.407165599990,1924.407165599990,1924.407165599990,1924.407165599990,1924.407165599990,1924.407165599990,,1925.0743418000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.0755080999800,1925.090475999980,1925.090475999980,,,1925.9910751999700,,,1925.9913981999900,1926.007156800010,1926.5571384999800,1926.4907581000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.8564907000400130,None,down,1,0.8844373999745590,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
1,DST_118_M_HPY.png,1,1,2,2,up,N,O,O,O,O,O,3,n,1,1,0,n,1,,,,,1.402202400029640,None,,,,,,,,,up,1,1.3375678000156800,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,1926.5571384999800,,,,,,,,,1926.5388327000000,1926.5571384999800,1927.990440799970,1927.990440799970,1928.490441299980,1928.490441299980,1929.2404270999800,1929.2404270999800,1929.7404238000200,1929.7404238000200,1929.7404238000200,1929.7404238000200,1929.7404238000200,1929.7404238000200,1929.7404238000200,1929.7404238000200,3.2326178000075700,1929.7404238000200,3.2495574000058700,1929.9404132000100,1929.9404132000100,1929.9404132000100,1929.9404132000100,1929.9404132000100,1929.9404132000100,1929.9404132000100,,1931.1576046000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931.158722400030,1931.173731399990,1931.173731399990,,,1932.5241982999700,,,1932.5244975999800,1932.5403703000000,1933.090372400010,1933.023963899990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.402202400029640,None,up,1,1.3375678000156800,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
1,DST_071_M_HPY.png,1,1,7,8,down,O,O,O,O,O,X,3,x,2,2,0,x,1,,,,,0.7409393999842000,None,,,,,,,,,down,1,1.0626341000315700,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,1933.090372400010,,,,,,,,,1933.0717266000000,1933.090372400010,1934.523662200020,1934.523662200020,1935.0236467000200,1935.0236467000200,1935.7736576999900,1935.7736576999900,1936.273645600010,1936.273645600010,1936.273645600010,1936.273645600010,1936.273645600010,1936.273645600010,1936.273645600010,1936.273645600010,3.2327433999744200,1936.273645600010,3.249658000015190,1936.4736329999900,1936.4736329999900,1936.4736329999900,1936.4736329999900,1936.4736329999900,1936.4736329999900,1936.4736329999900,,1937.0241680999800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.0253080999800,1937.040291799990,1937.040291799990,,,1938.107523499990,,,1938.1078211999800,1938.1236074999900,1938.6736087999900,1938.6071573999900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7409393999842000,None,down,1,1.0626341000315700,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
1,DST_029_F_NUT.png,0,0,9,6,down,O,O,O,X,O,O,2,x,3,3,0,x,1,,,,,0.7675510999979450,None,,,,,,,,,down,1,1.0619222999666800,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,15,,,,,,,,,,,,,,,,,,,,,1938.6736087999900,,,,,,,,,1938.65749469999,1938.6736087999900,1940.1069024999700,1940.1069024999700,1940.60689190001,1940.60689190001,1941.3568837000100,1941.3568837000100,1941.8568936000200,1941.8568936000200,1941.8568936000200,1941.8568936000200,1941.8568936000200,1941.8568936000200,1941.8568936000200,1941.8568936000200,3.2326583999674800,1941.8568936000200,3.2495753999683100,1942.0568714999800,1942.0568714999800,1942.0568714999800,1942.0568714999800,1942.0568714999800,1942.0568714999800,1942.0568714999800,,1942.6407356999700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.641856400010,1942.6568603999900,1942.6568603999900,,,1943.7240319000000,,,1943.7243266999700,1943.740181799980,1944.2901720000100,1944.2237680000300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7675510999979450,None,down,1,1.0619222999666800,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
1,DST_142_F_NUT.png,0,0,9,3,down,O,O,O,O,O,X,2,x,4,4,0,x,1,,,,,0.7020015000016430,None,,,,,,,,,down,1,1.0240459999768100,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,17,,,,,,,,,,,,,,,,,,,,,1944.2901720000100,,,,,,,,,1944.272524799980,1944.2901720000100,1945.7234762000200,1945.7234762000200,1946.2234662000000,1946.2234662000000,1946.9734543000200,1946.9734543000200,1947.4734490999800,1947.4734490999800,1947.4734490999800,1947.4734490999800,1947.4734490999800,1947.4734490999800,1947.4734490999800,1947.4734490999800,3.2327284999773800,1947.4734490999800,3.2496141999727100,1947.6734431000100,1947.6734431000100,1947.6734431000100,1947.6734431000100,1947.6734431000100,1947.6734431000100,1947.6734431000100,,1948.190676499970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948.1918017999900,1948.2067529999800,1948.2067529999800,,,1949.2405793999800,,,1949.240885199980,1949.2567391999800,1949.8067464000200,1949.7403603000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7020015000016430,None,down,1,1.0240459999768100,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
1,DST_097_M_NUT.png,0,1,9,9,up,N,O,O,O,O,O,1,n,5,5,0,n,1,,,,,0.6648139999597330,None,,,,,,,,,up,1,0.8455383999971670,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,12,,,,,,,,,,,,,,,,,,,,,1949.8067464000200,,,,,,,,,1949.7876616999900,1949.8067464000200,1951.2400443999800,1951.2400443999800,1951.7400380999900,1951.7400380999900,1952.4900271000200,1952.4900271000200,1952.9900263000200,1952.9900263000200,1952.9900263000200,1952.9900263000200,1952.9900263000200,1952.9900263000200,1952.9900263000200,1952.9900263000200,3.232746199995750,1952.9900263000200,3.2496434000204300,1953.190009700020,1953.190009700020,1953.190009700020,1953.190009700020,1953.190009700020,1953.190009700020,1953.190009700020,,1953.657250499990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.6587446000200,1953.673324399980,1953.673324399980,,,1954.5238761000200,,,1954.5241700999900,1954.5399917999700,1955.089984500020,1955.0236337999800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6648139999597330,None,up,1,0.8455383999971670,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
1,DST_026_M_NUT.png,0,1,3,0,down,O,O,O,X,O,O,1,x,6,6,0,x,1,,,,,0.6694839999545370,None,,,,,,,,,down,1,1.9774540000362300,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,10,,,,,,,,,,,,,,,,,,,,,1955.089984500020,,,,,,,,,1955.0700776000200,1955.089984500020,1956.523287900030,1956.523287900030,1957.0232794000200,1957.0232794000200,1957.7732675999900,1957.7732675999900,1958.2732714000200,1958.2732714000200,1958.2732714000200,1958.2732714000200,1958.2732714000200,1958.2732714000200,1958.2732714000200,1958.2732714000200,3.2326956000179100,1958.2732714000200,3.24955070001306,1958.4732597000000,1958.4732597000000,1958.4732597000000,1958.4732597000000,1958.4732597000000,1958.4732597000000,1958.4732597000000,,1958.9571544000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.9582860000100,1958.9732427999800,1958.9732427999800,,,1960.957190199990,,,1960.9575051000000,1960.973201100020,1961.523197099970,1961.4568047000200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6694839999545370,None,down,1,1.9774540000362300,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
1,DST_015_M_HPY.png,1,1,6,6,up,O,O,O,O,N,O,3,n,7,7,0,n,1,,,,,0.5405297999968750,None,,,,,,,,,up,1,0.8696344000054520,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,0,,,,,,,,,,,,,,,,,,,,,1961.523197099970,,,,,,,,,1961.5032044000100,1961.523197099970,1962.956513000010,1962.956513000010,1963.456503400000,1963.456503400000,1964.2064953999900,1964.2064953999900,1964.7064832000200,1964.7064832000200,1964.7064832000200,1964.7064832000200,1964.7064832000200,1964.7064832000200,1964.7064832000200,1964.7064832000200,3.232594400004020,1964.7064832000200,3.249493799987250,1964.906472200000,1964.906472200000,1964.906472200000,1964.906472200000,1964.906472200000,1964.906472200000,1964.906472200000,,1965.257046899990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.2581654000100,1965.27314439998,1965.27314439998,,,1966.1569943000200,,,1966.157291600020,1966.1731220000100,1966.7231159000100,1966.6567204999700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.5405297999968750,None,up,1,0.8696344000054520,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
