srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_3.keys,key_resp_3.corr,key_resp_2.rt,key_resp_2.duration,key_resp_3.rt,key_resp_3.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,p_port.started,key_resp_2.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,key_resp_2.stopped,trail.stopped,trials.key_resp_2.keys,trials.key_resp_2.corr,feedback.started,msg1.started,text_3.started,key_resp_3.started,msg1.stopped,text_3.stopped,key_resp_3.stopped,feedback.stopped,trials.key_resp_3.keys,trials.key_resp_3.corr,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,trials.key_resp_2.rt,trials.key_resp_2.duration,trials.key_resp_3.rt,trials.key_resp_3.duration,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,p_port_2.started,key_resp_5.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,trials_2.key_resp_5.keys,trials_2.key_resp_5.corr,trials_2.key_resp_5.rt,trials_2.key_resp_5.duration,Feedback3.started,text_7.started,text_8.started,key_resp_7.started,text_7.stopped,Feedback3.stopped,trials_2.key_resp_7.keys,trials_2.key_resp_7.corr,trials_2.key_resp_7.rt,trials_2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block5.key_resp_2.rt,block5.key_resp_2.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,key_resp_5.stopped,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,text_8.stopped,key_resp_7.stopped,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
3,DST_118_M_NUT.png,0,1,485135,5,up,O,O,O,O,O,X,5,x,13,13,0,,,,,,,,,x,1,0.8087682999903340,None,up,1,1.5798625999887000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,14,,,,,,,,,,,,,,,,,,,,,,,,,1707.7668723000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707.7507235000100,1707.7668723000100,1709.1668295000000,1709.1668295000000,1711.1668193000100,1711.1668193000100,1713.6667891000100,1713.6667891000100,1714.1667671000200,1714.1667671000200,1714.1667671000200,1714.1667671000200,1714.1667671000200,1714.1667671000200,1714.1667671000200,1714.1667671000200,6.482668500015280,1714.1667671000200,6.499563000019410,1714.3667622000200,1714.3667622000200,1714.3667622000200,1714.3667622000200,1714.3667622000200,1714.3667622000200,1714.3667622000200,1714.9839665000000,,,,,1714.9851011000000,1715.000098300020,1715.4834179000200,1715.4834179000200,1715.5000864000200,1717.0672944000100,,,,,1717.067360200020,1717.0833871000200,1717.6667076000000,1717.5669562000300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.8087682999903340,None,up,1,1.5798625999887000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
3,DST_089_M_HPY.png,1,1,486571,6,down,O,O,X,O,O,O,7,x,14,14,0,,,,,,,,,x,1,0.7086936999985480,None,up,0,2.0761343999765800,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,3,,,,,,,,,,,,,,,,,,,,,,,,,1717.6667076000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717.6464263000200,1717.6667076000000,1719.0666836000200,1719.0666836000200,1721.0666537000200,1721.0666537000200,1723.566602900010,1723.566602900010,1724.0666122000300,1724.0666122000300,1724.0666122000300,1724.0666122000300,1724.0666122000300,1724.0666122000300,1724.0666122000300,1724.0666122000300,6.482617699977710,1724.0666122000300,6.499523699982090,1724.2666009000100,1724.2666009000100,1724.2666009000100,1724.2666009000100,1724.2666009000100,1724.2666009000100,1724.2666009000100,1724.783789100010,,,,,1724.784915200000,1724.7999336000100,1725.2832451000000,1725.2832451000000,1725.2999137000000,1727.3671181000200,,,,,1727.3685232000100,1727.383205500020,1727.9665358000200,1727.8668161000200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7086936999985480,None,up,0,2.0761343999765800,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
3,DST_071_M_NUT.png,0,1,901472,1,up,O,O,O,O,O,N,5,n,15,15,0,,,,,,,,,None,0,,,up,1,2.2933581999968700,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,11,,,,,,,,,,,,,,,,,,,,,,,,,1727.9665358000200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727.9459640000100,1727.9665358000200,1729.3665137000200,1729.3665137000200,1731.3664718000200,1731.3664718000200,1733.8664285000100,1733.8664285000100,1734.366416200010,1734.366416200010,1734.366416200010,1734.366416200010,1734.366416200010,1734.366416200010,1734.366416200010,1734.366416200010,6.482617600006050,1734.366416200010,6.49947130001965,1734.56642800002,1734.56642800002,1734.56642800002,1734.56642800002,1734.56642800002,1734.56642800002,1734.56642800002,1736.5499945000000,,,,,1736.5534862000200,1736.5663877000000,1737.0497131000200,1737.0497131000200,1737.0663843000100,1739.350216300020,,,,,1739.3515551000000,1739.3663489000200,1739.949648400010,1739.8499355000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,up,1,2.2933581999968700,None,1736.5663877000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
3,DST_002_F_HPY.png,1,0,859019,3,down,O,O,O,O,N,O,8,n,16,16,0,,,,,,,,,n,1,1.3850910000037400,None,down,1,1.037143900000960,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,8,,,,,,,,,,,,,,,,,,,,,,,,,1739.949648400010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.935008600010,1739.949648400010,1741.3496357000000,1741.3496357000000,1743.3496076000200,1743.3496076000200,1745.84955850002,1745.84955850002,1746.349560600010,1746.349560600010,1746.349560600010,1746.349560600010,1746.349560600010,1746.349560600010,1746.349560600010,1746.349560600010,6.482641799986600,1746.349560600010,6.4995511999877600,1746.54954550002,1746.54954550002,1746.54954550002,1746.54954550002,1746.54954550002,1746.54954550002,1746.54954550002,1747.7500896000100,,,,,1747.7535291000100,1747.7661928000200,1748.2495046000100,1748.2495046000100,1748.266182500030,1749.3000551000000,,,,,1749.300119200020,1749.3161780000100,1749.8661662000200,1749.7997597000200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.3850910000037400,None,down,1,1.037143900000960,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
3,DST_122_M_HPY.png,1,1,461554,5,up,O,X,O,O,O,O,7,x,17,17,0,,,,,,,,,x,1,1.347320300003050,None,up,1,1.1780245999980300,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,4,,,,,,,,,,,,,,,,,,,,,,,,,1749.8661662000200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.8559263000200,1749.8661662000200,1751.299463400010,1751.299463400010,1753.2994227000200,1753.2994227000200,1755.7993690000100,1755.7993690000100,1756.299372700010,1756.299372700010,1756.299372700010,1756.299372700010,1756.299372700010,1756.299372700010,1756.299372700010,1756.299372700010,6.482615999993870,1756.299372700010,6.49949360001483,1756.4993569000200,1756.4993569000200,1756.4993569000200,1756.4993569000200,1756.4993569000200,1756.4993569000200,1756.4993569000200,1757.6498529000100,,,,,1757.6509757000000,1757.6659925000000,1758.149330300020,1758.149330300020,1758.1659925000000,1759.3332711000100,,,,,1759.3333411000200,1759.349315200000,1759.899322900020,1759.8329182000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.347320300003050,None,up,1,1.1780245999980300,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
3,DST_131_F_HPY.png,1,0,489267,7,up,O,O,O,O,O,X,8,x,18,18,0,,,,,,,,,x,1,0.819540299999062,None,up,1,1.5811072000069500,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,7,,,,,,,,,,,,,,,,,,,,,,,,,1759.899322900020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759.8884261000200,1759.899322900020,1761.3326313000000,1761.3326313000000,1763.332584800020,1763.332584800020,1765.8325444000100,1765.8325444000100,1766.33255370002,1766.33255370002,1766.33255370002,1766.33255370002,1766.33255370002,1766.33255370002,1766.33255370002,1766.33255370002,6.482575500005620,1766.33255370002,6.499489100009670,1766.532536100010,1766.532536100010,1766.532536100010,1766.532536100010,1766.532536100010,1766.532536100010,1766.532536100010,1767.1664044000200,,,,,1767.1675692000100,1767.1825215000100,1767.6658528000100,1767.6658528000100,1767.682511000020,1769.249726500010,,,,,1769.2497978000000,1769.2658329000100,1769.8824900000200,1769.7494108000200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.819540299999062,None,up,1,1.5811072000069500,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
3,DST_174_F_NUT.png,0,0,247347,7,up,O,O,O,O,O,X,6,x,19,19,0,,,,,,,,,x,1,0.73482939999667,None,up,1,1.1078284999821300,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,15,,,,,,,,,,,,,,,,,,,,,,,,,1769.8824900000200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.870151500010,1769.8824900000200,1771.2491257000100,1771.2491257000100,1773.2490907000000,1773.2490907000000,1775.749043000020,1775.749043000020,1776.2490480000000,1776.2490480000000,1776.2490480000000,1776.2490480000000,1776.2490480000000,1776.2490480000000,1776.2490480000000,1776.2490480000000,6.482602300005970,1776.2490480000000,6.499520400015170,1776.4490332000100,1776.4490332000100,1776.4490332000100,1776.4490332000100,1776.4490332000100,1776.4490332000100,1776.4490332000100,1776.9995481000200,,,,,1777.000691000020,1777.015688900020,1777.4990158000100,1777.4990158000100,1777.5156883000200,1778.616237500010,,,,,1778.6163033000200,1778.6323349000000,1779.1323295000200,1779.1159261000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.73482939999667,None,up,1,1.1078284999821300,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.1160211000200,1779.1323295000200,1779.1323295000200,1814.8322222000000,space,35.683738699997800,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_048_M_HPY.png,1,1,9,9,up,X,O,O,O,O,O,3,x,0,0,0,x,1,up,1,1.348787299997640,None,1.4590516999887800,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,1814.8983727000000,,,,,,,,,1814.8828949000200,1814.8983727000000,1816.3316762000000,1816.3316762000000,1816.8316635000200,1816.8316635000200,1817.581640600020,1817.581640600020,1818.0816345000100,1818.0816345000100,1818.0816345000100,1818.0816345000100,1818.0816345000100,1818.0816345000100,1818.0816345000100,1818.0816345000100,3.232744000008100,1818.0816345000100,3.2496228000090900,1818.2816346000200,1818.2816346000200,1818.2816346000200,1818.2816346000200,1818.2816346000200,1818.2816346000200,1818.2816346000200,,1819.4321747000200,,,1819.4335373000100,1819.4482800000100,1819.9316313000200,1819.9316313000200,1819.948274000020,,,1821.3989193000000,,,1821.399207200010,1821.41494040002,1821.9649134000100,1821.898620700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.348787299997640,None,up,1,1.4590516999887800,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_071_M_HPY.png,1,1,7,8,down,O,O,O,O,O,X,3,x,1,1,0,x,1,down,1,1.426306499983180,None,1.0132381000148600,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,1821.9649134000100,,,,,,,,,1821.944985500010,1821.9649134000100,1823.3982321000100,1823.3982321000100,1823.8982161000000,1823.8982161000000,1824.64821080002,1824.64821080002,1825.1482035000200,1825.1482035000200,1825.1482035000200,1825.1482035000200,1825.1482035000200,1825.1482035000200,1825.1482035000200,1825.1482035000200,3.2325901000003800,1825.1482035000200,3.2494732000050100,1825.348192000010,1825.348192000010,1825.348192000010,1825.348192000010,1825.348192000010,1825.348192000010,1825.348192000010,,1826.5820747000100,,,1826.5834317000100,1826.5981765000000,1827.0815040000000,1827.0815040000000,1827.098169600010,,,1828.0987144000200,,,1828.0990058000000,1828.1148135000000,1828.6648095000100,1828.5984130000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.426306499983180,None,down,1,1.0132381000148600,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_026_M_NUT.png,0,1,3,0,down,O,O,O,X,O,O,1,x,2,2,0,x,1,down,1,0.7667476999922660,None,1.2524966000055400,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,10,,,,,,,,,,,,,,,,,,,,,1828.6648095000100,,,,,,,,,1828.645476900010,1828.6648095000100,1830.098119900010,1830.098119900010,1830.598101600020,1830.598101600020,1831.3480897000100,1831.3480897000100,1831.8480939000100,1831.8480939000100,1831.8480939000100,1831.8480939000100,1831.8480939000100,1831.8480939000100,1831.8480939000100,1831.8480939000100,3.2326768999919300,1831.8480939000100,3.249578599992670,1832.0480822000200,1832.0480822000200,1832.0480822000200,1832.0480822000200,1832.0480822000200,1832.0480822000200,1832.0480822000200,,1832.615392800010,,,1832.6167363000000,1832.631412800020,1833.1147356000100,1833.1147356000100,1833.1313952000100,,,1834.3819125000200,,,1834.3822026000100,1834.3980383000200,1834.9480364000200,1834.8816388000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7667476999922660,None,down,1,1.2524966000055400,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_118_M_HPY.png,1,1,2,2,up,N,O,O,O,O,O,3,n,3,3,0,n,1,up,1,1.4591792999999600,None,0.8688252000138160,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,1834.9480364000200,,,,,,,,,1834.9298141000000,1834.9480364000200,1836.381336600030,1836.381336600030,1836.881334500010,1836.881334500010,1837.6313289000200,1837.6313289000200,1838.1312875000000,1838.1312875000000,1838.1312875000000,1838.1312875000000,1838.1312875000000,1838.1312875000000,1838.1312875000000,1838.1312875000000,3.232711600023320,1838.1312875000000,3.249584400007730,1838.331329800010,1838.331329800010,1838.331329800010,1838.331329800010,1838.331329800010,1838.331329800010,1838.331329800010,,1839.5984885000200,,,1839.5998291000100,1839.614627300010,1840.0979430000000,1840.0979430000000,1840.1146120000000,,,1840.981761700010,,,1840.9820474000000,1840.9979327000000,1841.547922000000,1841.4815501000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.4591792999999600,None,up,1,0.8688252000138160,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_065_F_HPY.png,1,0,4,6,down,O,N,O,O,O,O,4,n,4,4,0,n,1,down,1,0.8516301000199750,None,2.316699699993480,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,8,,,,,,,,,,,,,,,,,,,,,1841.547922000000,,,,,,,,,1841.5327907000000,1841.547922000000,1842.9812216000000,1842.9812216000000,1843.4812265000100,1843.4812265000100,1844.2312054000200,1844.2312054000200,1844.731200500010,1844.731200500010,1844.731200500010,1844.731200500010,1844.731200500010,1844.731200500010,1844.731200500010,1844.731200500010,3.232760499988220,1844.731200500010,3.2496421999821900,1844.9311961000200,1844.9311961000200,1844.9311961000200,1844.9311961000200,1844.9311961000200,1844.9311961000200,1844.9311961000200,,1845.5983807000200,,,1845.599690700010,1845.6145205000100,1846.097846700020,1846.097846700020,1846.1145055000100,,,1848.415141800010,,,1848.4154343000000,1848.4311182000100,1848.9811307000100,1848.9146990000200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8516301000199750,None,down,1,2.316699699993480,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_036_F_NUT.png,0,0,2,1,down,O,X,O,O,O,O,2,x,5,5,0,x,1,down,1,1.1785176999983400,None,0.8550245999940670,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,16,,,,,,,,,,,,,,,,,,,,,1848.9811307000100,,,,,,,,,1848.960799500000,1848.9811307000100,1850.414432700030,1850.414432700030,1850.9144240000200,1850.9144240000200,1851.6644034000100,1851.6644034000100,1852.1644116000100,1852.1644116000100,1852.1644116000100,1852.1644116000100,1852.1644116000100,1852.1644116000100,1852.1644116000100,1852.1644116000100,3.23256040000706,1852.1644116000100,3.2494657000061100,1852.3643986000100,1852.3643986000100,1852.3643986000100,1852.3643986000100,1852.3643986000100,1852.3643986000100,1852.3643986000100,,1853.348250800020,,,1853.3495636000000,1853.3643893000000,1853.8477118000200,1853.8477118000200,1853.8643760000100,,,1854.7149029000100,,,1854.7151893000100,1854.731041000020,1855.2810213000000,1855.2146344000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.1785176999983400,None,down,1,0.8550245999940670,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_017_F_NUT.png,0,0,1,1,up,O,O,N,O,O,O,2,n,6,6,0,n,1,down,0,0.9909166000143160,None,1.9945415999973200,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,19,,,,,,,,,,,,,,,,,,,,,1855.2810213000000,,,,,,,,,1855.2646511000100,1855.2810213000000,1856.7143256000100,1856.7143256000100,1857.2143200000000,1857.2143200000000,1857.9642964000200,1857.9642964000200,1858.4643030000200,1858.4643030000200,1858.4643030000200,1858.4643030000200,1858.4643030000200,1858.4643030000200,1858.4643030000200,1858.4643030000200,3.2327043999976000,1858.4643030000200,3.249598700000210,1858.6642916000000,1858.6642916000000,1858.6642916000000,1858.6642916000000,1858.6642916000000,1858.6642916000000,1858.6642916000000,,1859.4648119000200,,,1859.46615990001,1859.4809495000200,1859.9642534000200,1859.9642534000200,1859.9809344000200,,,1861.964761100010,,,1861.9663797000200,1861.9808978000100,1862.5308955000100,1862.4644965000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.9909166000143160,None,down,0,1.9945415999973200,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
