srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_2.rt,key_resp_2.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,Prac1.thisRepN,Prac1.thisTrialN,Prac1.thisN,Prac1.thisIndex,Prac2.thisRepN,Prac2.thisTrialN,Prac2.thisN,Prac2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,key_resp_2.started,p_port.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,key_resp_2.stopped,trail.stopped,Prac1.key_resp_2.keys,Prac1.key_resp_2.corr,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,Feedback5.stopped,Prac1.key_resp_8.keys,Prac1.key_resp_8.corr,Prac1.key_resp_8.rt,Prac1.key_resp_8.duration,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,text_10.stopped,key_resp_8.stopped,Prac1.key_resp_2.rt,Prac1.key_resp_2.duration,reset_accu.started,reset_accu.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,key_resp_5.started,p_port_2.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,Prac2.key_resp_5.keys,Prac2.key_resp_5.corr,Prac2.key_resp_5.rt,Prac2.key_resp_5.duration,Feedback7.started,text_12.started,text_13.started,key_resp_9.started,text_12.stopped,Feedback7.stopped,Prac2.key_resp_9.keys,Prac2.key_resp_9.corr,Prac2.key_resp_9.rt,Prac2.key_resp_9.duration,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,text_13.stopped,key_resp_9.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,FB1.started,FB1.stopped,key_resp_5.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,block2.key_resp_5.rt,block2.key_resp_5.duration,FB2.started,FB2.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,FB3.started,FB3.stopped,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,FB4.started,FB4.stopped,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,FB5.started,FB5.stopped,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,FB6.started,FB6.stopped,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,FB7.started,FB7.stopped,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,FB8.started,FB8.stopped,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,FB9.started,FB9.stopped,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,FB10.started,FB10.stopped,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,FB11.started,FB11.stopped,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,FB12.started,FB12.stopped,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
3,DST_103_M_HPY.png,1,1,M  Q  B  T  H,A,down,O,V,N,O,O,W,7,n,9,9,0,,,,,,,,,x,0,1.7214518999680877,None,,,,,,,,,down,1,0.7444883000571281,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,2109.3260633000173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109.3228113998193,2109.3260633000173,2110.7635595998727,2110.7635595998727,2112.7462937999517,2112.7462937999517,2115.2493616000284,2115.2493616000284,2115.7499859998934,2115.7499859998934,2115.7499859998934,2115.7499859998934,2115.7499859998934,2115.7499859998934,2115.7499859998934,2115.7499859998934,2115.7499859998934,6.4853538000024855,6.5024619998876005,2115.9626404000446,2115.9626404000446,2115.9626404000446,2115.9626404000446,2115.9626404000446,2115.9626404000446,2115.9626404000446,2117.4821641000453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.485346699832,2117.4958738998976,2117.4958738998976,2118.2478569999803,,,,,2118.2481647999957,2118.262565899873,2118.833787600044,2118.7476264999714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0,1.7214518999680877,None,down,1,0.7444883000571281,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
3,DST_093_M_NUT.png,0,1,S  M  B  Y  Q,M,up,W,N,O,O,O,Z,5,n,10,10,0,,,,,,,,,n,1,1.3851203999947757,None,,,,,,,,,down,0,1.151079999981448,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,12,,,,,,,,,,,,,,,,,,,,,,,,,2118.833787600044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118.8317941999994,2118.833787600044,2120.2632408000063,2120.2632408000063,2122.2629245000426,2122.2629245000426,2124.762921599904,2124.762921599904,2125.262946699979,2125.262946699979,2125.262946699979,2125.262946699979,2125.262946699979,2125.262946699979,2125.262946699979,2125.262946699979,2125.262946699979,6.498405100079253,6.515810400014743,2125.462774799904,2125.462774799904,2125.462774799904,2125.462774799904,2125.462774799904,2125.462774799904,2125.462774799904,2126.663184199948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.664343399927,2126.679164299974,2126.679164299974,2127.8466496998444,,,,,2127.8483179998584,2127.8624960999005,2128.440797199961,2128.3476557999384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.3851203999947757,None,down,0,1.151079999981448,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
3,DST_002_F_HPY.png,1,0,Z  H  R  G  F,E,down,O,O,Z,V,N,O,8,n,11,11,0,,,,,,,,,n,1,0.7631948001217097,None,,,,,,,,,down,1,0.7520578000694513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,8,,,,,,,,,,,,,,,,,,,,,,,,,2128.440797199961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.4392557998654,2128.440797199961,2129.8457724000327,2129.8457724000327,2131.846088099992,2131.846088099992,2134.346131599974,2134.346131599974,2134.8459940999746,2134.8459940999746,2134.8459940999746,2134.8459940999746,2134.8459940999746,2134.8459940999746,2134.8459940999746,2134.8459940999746,2134.8459940999746,6.4829129001591355,6.500006700167432,2135.045962000033,2135.045962000033,2135.045962000033,2135.045962000033,2135.045962000033,2135.045962000033,2135.045962000033,2135.6148079999257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135.618234699825,2135.6290209,2135.6290209,2136.396486399928,,,,,2136.3980517999735,2136.4123541999143,2136.976202599937,2136.8974067999516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.7631948001217097,None,down,1,0.7520578000694513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
3,DST_064_M_NUT.png,0,1,K  Q  O  D  V,G,down,O,H,X,O,K,O,5,x,12,12,0,,,,,,,,,x,1,0.7519342999439687,None,,,,,,,,,down,1,0.7896694000810385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,10,,,,,,,,,,,,,,,,,,,,,,,,,2136.976202599937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.9741936000064,2136.976202599937,2138.396099400008,2138.396099400008,2140.396024900023,2140.396024900023,2142.8962266999297,2142.8962266999297,2143.3955724998377,2143.3955724998377,2143.3955724998377,2143.3955724998377,2143.3955724998377,2143.3955724998377,2143.3955724998377,2143.3955724998377,2143.3955724998377,6.483205300057307,6.499352999962866,2143.5957752999384,2143.5957752999384,2143.5957752999384,2143.5957752999384,2143.5957752999384,2143.5957752999384,2143.5957752999384,2144.164308199892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144.1675105998293,2144.179236799944,2144.179236799944,2144.9809594999533,,,,,2144.9817835998256,2144.995671099983,2145.5664416998625,2145.4798258999363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7519342999439687,None,down,1,0.7896694000810385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
3,DST_186_F_NUT.png,0,0,Z  R  D  A  M,A,up,O,W,O,O,V,X,6,x,13,13,0,,,,,,,,,x,1,1.064948899904266,None,,,,,,,,,down,0,0.7252006998751312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,16,,,,,,,,,,,,,,,,,,,,,,,,,2145.5664416998625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2145.564840900013,2145.5664416998625,2146.9955223998986,2146.9955223998986,2148.996133700013,2148.996133700013,2151.4958728000056,2151.4958728000056,2151.995867999969,2151.995867999969,2151.995867999969,2151.995867999969,2151.995867999969,2151.995867999969,2151.995867999969,2151.995867999969,2151.995867999969,6.498133100103587,6.51555799995549,2152.1956356000155,2152.1956356000155,2152.1956356000155,2152.1956356000155,2152.1956356000155,2152.1956356000155,2152.1956356000155,2153.0644566998817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153.067721299827,2153.0787692999,2153.0787692999,2153.813040500041,,,,,2153.814793899888,2153.8287792999763,2154.3947532998864,2154.313363599824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.064948899904266,None,down,0,0.7252006998751312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
3,DST_118_M_NUT.png,0,1,J  A  P  Q  K,A,up,O,O,H,K,O,X,5,x,14,14,0,,,,,,,,,x,1,0.6531102999579161,None,,,,,,,,,up,1,0.8784105000086129,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,2154.3947532998864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2154.392758599948,2154.3947532998864,2155.8120395999867,2155.8120395999867,2157.813033999875,2157.813033999875,2160.315567899961,2160.315567899961,2160.815994199831,2160.815994199831,2160.815994199831,2160.815994199831,2160.815994199831,2160.815994199831,2160.815994199831,2160.815994199831,2160.815994199831,6.486279199831188,6.5035506000276655,2161.0124450998846,2161.0124450998846,2161.0124450998846,2161.0124450998846,2161.0124450998846,2161.0124450998846,2161.0124450998846,2161.4820629998576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161.4824647998903,2161.496155699948,2161.496155699948,2162.381318700034,,,,,2162.3858502998482,2162.3957765998784,2162.9742560999002,2162.880088399863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6531102999579161,None,up,1,0.8784105000086129,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
3,DST_183_F_HPY.png,1,0,Z  J  H  B  E,C,down,O,H,O,O,X,K,8,x,15,15,0,,,,,,,,,x,1,0.8879005999770015,None,,,,,,,,,down,1,1.1661567999981344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,5,,,,,,,,,,,,,,,,,,,,,,,,,2162.9742560999002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2162.9710276999976,2162.9742560999002,2164.3956289999187,2164.3956289999187,2166.395692099817,2166.395692099817,2168.8956595000345,2168.8956595000345,2169.397011499852,2169.397011499852,2169.397011499852,2169.397011499852,2169.397011499852,2169.397011499852,2169.397011499852,2169.397011499852,2169.397011499852,6.497618499910459,6.5158665999770164,2169.595580099849,2169.595580099849,2169.595580099849,2169.595580099849,2169.595580099849,2169.595580099849,2169.595580099849,2170.2977839999367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170.2989415999036,2170.3119280999526,2170.3119280999526,2171.4810305000283,,,,,2171.481809800025,2171.495365199866,2172.078106299974,2171.9799839998595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.8879005999770015,None,down,1,1.1661567999981344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
3,DST_131_F_HPY.png,1,0,Q  J  C  V  L,V,up,O,W,O,O,Z,X,8,x,16,16,0,,,,,,,,,x,1,0.7512365998700261,None,,,,,,,,,down,0,0.9746322000864893,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,7,,,,,,,,,,,,,,,,,,,,,,,,,2172.078106299974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172.0741347000003,2172.078106299974,2173.495729499962,2173.495729499962,2175.49547409988,2175.49547409988,2177.9955970998853,2177.9955970998853,2178.495614100015,2178.495614100015,2178.495614100015,2178.495614100015,2178.495614100015,2178.495614100015,2178.495614100015,2178.495614100015,2178.495614100015,6.497901599854231,6.515253199962899,2178.695591100026,2178.695591100026,2178.695591100026,2178.695591100026,2178.695591100026,2178.695591100026,2178.695591100026,2179.264731899835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179.2696483999025,2179.2787859998643,2179.2787859998643,2180.26382919983,,,,,2180.2678182998206,2180.2786795999855,2180.855942199938,2180.7629735998344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7512365998700261,None,down,0,0.9746322000864893,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
3,DST_089_M_NUT.png,0,1,L  P  V  D  J,L,up,O,Z,O,X,V,O,5,x,17,17,0,,,,,,,,,x,1,0.7325559998862445,None,,,,,,,,,down,0,0.8344097000081092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,13,,,,,,,,,,,,,,,,,,,,,,,,,2180.855942199938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180.852764799958,2180.855942199938,2182.27893439983,2182.27893439983,2184.278857199941,2184.278857199941,2186.778866099892,2186.778866099892,2187.2800461000297,2187.2800461000297,2187.2800461000297,2187.2800461000297,2187.2800461000297,2187.2800461000297,2187.2800461000297,2187.2800461000297,2187.2800461000297,6.4982779999263585,6.516407399903983,2187.4785839999095,2187.4785839999095,2187.4785839999095,2187.4785839999095,2187.4785839999095,2187.4785839999095,2187.4785839999095,2188.029917599866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2188.0326402999926,2188.0452872999012,2188.0452872999012,2188.895733699901,,,,,2188.8960368998814,2188.9116952000186,2189.4586690999568,2189.3967475998215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7325559998862445,None,down,0,0.8344097000081092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
3,DST_010_M_HPY.png,1,1,V  B  D  P  R,B,up,O,O,W,Z,O,X,7,x,18,18,0,,,,,,,,,x,1,0.6878404999151826,None,,,,,,,,,down,0,0.8194899000227451,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,2,,,,,,,,,,,,,,,,,,,,,,,,,2189.4586690999568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189.4545254998375,2189.4586690999568,2190.895599799929,2190.895599799929,2192.8952671999577,2192.8952671999577,2195.395218799822,2195.395218799822,2195.895229199901,2195.895229199901,2195.895229199901,2195.895229199901,2195.895229199901,2195.895229199901,2195.895229199901,2195.895229199901,2195.895229199901,6.4828057999257,6.500089299865067,2196.0951803999487,2196.0951803999487,2196.0951803999487,2196.0951803999487,2196.0951803999487,2196.0951803999487,2196.0951803999487,2196.5956573998556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.5969010000117,2196.6115492000245,2196.6115492000245,2197.448157100007,,,,,2197.449380799895,2197.461972899968,2198.0326733998954,2197.946465499932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6878404999151826,None,down,0,0.8194899000227451,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
3,DST_177_F_NUT.png,0,0,K  P  R  E  Y,J,down,O,H,K,O,N,O,6,n,19,19,0,,,,,,,,,n,1,0.7472681999206543,None,,,,,,,,,up,0,0.931168100098148,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,2198.0326733998954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2198.0294737999793,2198.0326733998954,2199.463126000017,2199.463126000017,2201.4619757998735,2201.4619757998735,2203.9617273998447,2203.9617273998447,2204.4650196000002,2204.4650196000002,2204.4650196000002,2204.4650196000002,2204.4650196000002,2204.4650196000002,2204.4650196000002,2204.4650196000002,2204.4650196000002,6.499933199957013,6.517011999851093,2204.6482368998695,2204.6482368998695,2204.6482368998695,2204.6482368998695,2204.6482368998695,2204.6482368998695,2204.6482368998695,2205.2296042998787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2205.2324415999465,2205.2447960998397,2205.2447960998397,2206.180233999854,,,,,2206.1806820000056,2206.194704500027,2206.694845599821,2206.678970000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.7472681999206543,None,up,0,0.931168100098148,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206.6792518999428,2206.6797464999836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206.6798239999916,2206.694845599821,2206.694845599821,2211.879878999898,space,5.1762097999453545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
1,DST_159_F_HPY.png,1,0,K,M,down,V,O,Z,N,O,O,4,n,0,0,0,n,1,,,,,0.7497303998097777,None,,,,,,,,,down,1,0.6302983001805842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,2211.943763299845,,,,,,,,,2211.9417361000087,2211.943763299845,2213.394539800007,2213.394539800007,2213.8948865998536,2213.8948865998536,2214.6448671999387,2214.6448671999387,2215.14489139989,2215.14489139989,2215.14489139989,2215.14489139989,2215.14489139989,2215.14489139989,2215.14489139989,2215.14489139989,2215.14489139989,3.2483690998051316,3.2657437999732792,2215.34475069982,2215.34475069982,2215.34475069982,2215.34475069982,2215.34475069982,2215.34475069982,2215.34475069982,,2215.8967795998324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2215.899490999989,2215.911264099879,2215.911264099879,2216.5465991999954,,,,,2216.5469353999943,2216.561196599854,2217.0972078000195,2217.0451097998302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.7497303998097777,None,down,1,0.6302983001805842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
