srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_2.rt,key_resp_2.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,Prac1.thisRepN,Prac1.thisTrialN,Prac1.thisN,Prac1.thisIndex,Prac2.thisRepN,Prac2.thisTrialN,Prac2.thisN,Prac2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,key_resp_2.started,p_port.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,key_resp_2.stopped,trail.stopped,Prac1.key_resp_2.keys,Prac1.key_resp_2.corr,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,Feedback5.stopped,Prac1.key_resp_8.keys,Prac1.key_resp_8.corr,Prac1.key_resp_8.rt,Prac1.key_resp_8.duration,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,Prac1.key_resp_2.rt,Prac1.key_resp_2.duration,text_10.stopped,key_resp_8.stopped,reset_accu.started,reset_accu.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,key_resp_5.started,p_port_2.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,Prac2.key_resp_5.keys,Prac2.key_resp_5.corr,Prac2.key_resp_5.rt,Prac2.key_resp_5.duration,Feedback7.started,text_12.started,text_13.started,key_resp_9.started,text_12.stopped,Feedback7.stopped,Prac2.key_resp_9.keys,Prac2.key_resp_9.corr,Prac2.key_resp_9.rt,Prac2.key_resp_9.duration,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,key_resp_5.stopped,text_13.stopped,key_resp_9.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block3.key_resp_2.rt,block3.key_resp_2.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,DST_074_M_HPY.png,1,1,G,G,up,O,V,X,O,Z,O,3,x,19,19,0,x,1,,,,,0.880700399982743,None,,,,,,,,,up,1,0.44048260001000017,None,,,,,,,,,,,,,,,,,,,,,0,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.8481055999873,,,,,,,,,1877.8437292000744,1877.8481055999873,1879.279127900023,1879.279127900023,1879.779256500071,1879.779256500071,1880.5292215000372,1880.5292215000372,1881.0287666000659,1881.0287666000659,1881.0287666000659,1881.0287666000659,1881.0287666000659,1881.0287666000659,1881.0287666000659,1881.0287666000659,1881.0287666000659,3.2323907000245526,3.24941129994113,1881.2292201999808,1881.2292201999808,1881.2292201999808,1881.2292201999808,1881.2292201999808,1881.2292201999808,1881.2292201999808,,1881.9173221000237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881.9196113999933,1881.9327021000208,1881.9327021000208,1882.379608700052,,,,,1882.3799153000582,1882.3987593000056,,1882.89638619998,,,,,,,,,,,,,,,,,x,1,up,1,0.44048260001000017,None,0.880700399982743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882.8967556999996,1882.9127645000117,1882.9127645000117,1886.1808454000857,space,3.2553009999683127,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_064_M_HPY.png,1,1,Z  H  D  P  L,M,down,O,O,Z,K,N,O,7,n,0,0,0,,,,,,,,,x,0,1.2919530000071973,None,,,,,,,,,down,1,0.9840172999538481,None,,,,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886.2410923000425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886.2376750999829,1886.2410923000425,1887.6957837000955,1887.6957837000955,1889.6957529000938,1889.6957529000938,1892.1957094999962,1892.1957094999962,1892.6969032000052,1892.6969032000052,1892.6969032000052,1892.6969032000052,1892.6969032000052,1892.6969032000052,1892.6969032000052,1892.6969032000052,1892.6969032000052,6.498161599971354,6.516314100008458,1892.8954979000846,1892.8954979000846,1892.8954979000846,1892.8954979000846,1892.8954979000846,1892.8954979000846,1892.8954979000846,1893.9971559999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894.00002710009,1894.0118927999865,1894.0118927999865,1894.997501200065,,,,,1895.0014886000426,1895.0118683000328,1895.558486300055,1895.496512599988,,,,,,,,,x,0,1.2919530000071973,None,down,1,0.9840172999538481,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_159_F_NUT.png,0,0,J  C  P  V  Z,C,up,O,X,K,O,O,W,6,x,1,1,0,,,,,,,,,x,1,1.0107394000515342,None,,,,,,,,,up,1,0.6083119000541046,None,,,,,,,,,,,,,,,,,,,,,0,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.558486300055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.5544535000809,1895.558486300055,1897.0118532000342,1897.0118532000342,1899.01242490008,1899.01242490008,1901.51207539998,1901.51207539998,1901.9951479000738,1901.9951479000738,1901.9951479000738,1901.9951479000738,1901.9951479000738,1901.9951479000738,1901.9951479000738,1901.9951479000738,1901.9951479000738,6.482548800064251,6.497925400035456,1902.2119844000554,1902.2119844000554,1902.2119844000554,1902.2119844000554,1902.2119844000554,1902.2119844000554,1902.2119844000554,1903.0134799000807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903.016319700051,1903.028731700033,1903.028731700033,1903.6457978000399,,,,,1903.6461010000203,1903.6617351000896,1904.2195532000624,1904.146392900031,,,,,,,,,x,1,1.0107394000515342,None,up,1,0.6083119000541046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_162_F_NUT.png,0,0,D  Z  J  B  M,M,up,O,O,V,X,O,Z,6,x,2,2,0,,,,,,,,,x,1,1.0911348999943584,None,,,,,,,,,up,1,0.5299047000007704,None,,,,,,,,,,,,,,,,,,,,,0,2,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904.2195532000624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904.216304200003,1904.2195532000624,1905.6455169999972,1905.6455169999972,1907.6454890000168,1907.6454890000168,1910.1454424000112,1910.1454424000112,1910.6466501000104,1910.6466501000104,1910.6466501000104,1910.6466501000104,1910.6466501000104,1910.6466501000104,1910.6466501000104,1910.6466501000104,1910.6466501000104,6.483001700020395,6.5011333000147715,1910.8451942000538,1910.8451942000538,1910.8451942000538,1910.8451942000538,1910.8451942000538,1910.8451942000538,1910.8451942000538,1911.7477225000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911.7489640000276,1911.761673900066,1911.761673900066,1912.2988533000462,,,,,1912.2999975000275,1912.311659400002,1912.852478899993,1912.7967173000798,,,,,,,,,x,1,1.0911348999943584,None,up,1,0.5299047000007704,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_030_M_NUT.png,0,1,P  E  Z  D  B,Q,down,X,O,V,H,O,O,5,x,3,3,0,,,,,,,,,x,1,0.8374409000389278,None,,,,,,,,,down,1,0.8049503000220284,None,,,,,,,,,,,,,,,,,,,,,0,3,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912.852478899993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912.8484769000206,1912.852478899993,1914.31158530002,1914.31158530002,1916.3120152000338,1916.3120152000338,1918.8119693000335,1918.8119693000335,1919.3119884000625,1919.3119884000625,1919.3119884000625,1919.3119884000625,1919.3119884000625,1919.3119884000625,1919.3119884000625,1919.3119884000625,1919.3119884000625,6.496306800050661,6.513863099971786,1919.5119369000895,1919.5119369000895,1919.5119369000895,1919.5119369000895,1919.5119369000895,1919.5119369000895,1919.5119369000895,1920.1637814000715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.1672313000308,1920.1786357000237,1920.1786357000237,1920.9973127000267,,,,,1920.9982832000824,1921.0119556999998,1921.5654902000679,1921.496289200033,,,,,,,,,x,1,0.8374409000389278,None,down,1,0.8049503000220284,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_017_F_HPY.png,1,0,R  B  K  F  G,G,up,K,O,H,O,O,N,8,n,4,4,0,,,,,,,,,n,1,1.403061900055036,None,,,,,,,,,up,1,0.7571395999984816,None,,,,,,,,,,,,,,,,,,,,,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921.5654902000679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921.562212000019,1921.5654902000679,1923.0118996000383,1923.0118996000383,1925.0118545000441,1925.0118545000441,1927.4984422000125,1927.4984422000125,1927.9981847000308,1927.9981847000308,1927.9981847000308,1927.9981847000308,1927.9981847000308,1927.9981847000308,1927.9981847000308,1927.9981847000308,1927.9981847000308,6.48396420001518,6.501072800019756,1928.2115065000253,1928.2115065000253,1928.2115065000253,1928.2115065000253,1928.2115065000253,1928.2115065000253,1928.2115065000253,1929.412628400023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929.4138456000946,1929.427936000051,1929.427936000051,1930.195875100093,,,,,1930.1961853000103,1930.2112342000473,1930.7543890000088,1930.6965375000145,,,,,,,,,n,1,1.403061900055036,None,up,1,0.7571395999984816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_174_F_HPY.png,1,0,Y  B  T  Z  G,T,up,K,N,O,O,O,H,8,n,5,5,0,,,,,,,,,x,0,1.0447440999560058,None,,,,,,,,,up,1,0.8122639999492094,None,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.7543890000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.7523752000416,1930.7543890000088,1932.194513100083,1932.194513100083,1934.1950505999848,1934.1950505999848,1936.694996300037,1936.694996300037,1937.194415200036,1937.194415200036,1937.194415200036,1937.194415200036,1937.194415200036,1937.194415200036,1937.194415200036,1937.194415200036,1937.194415200036,6.482570599997416,6.4988090000115335,1937.411368900095,1937.411368900095,1937.411368900095,1937.411368900095,1937.411368900095,1937.411368900095,1937.411368900095,1938.2461065000389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.2488583000377,1938.2610333000775,1938.2610333000775,1939.0799879999831,,,,,1939.0810409000842,1939.0944366999902,1939.630415600026,1939.5783386999974,,,,,,,,,x,0,1.0447440999560058,None,up,1,0.8122639999492094,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_124_F_HPY.png,1,0,C  U  D  K  F,G,down,O,V,N,Z,O,O,8,n,6,6,0,,,,,,,,,n,1,1.1267167999176309,None,,,,,,,,,up,0,0.8267181999981403,None,,,,,,,,,,,,,,,,,,,,,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.630415600026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.6288195999805,1939.630415600026,1941.0945362000493,1941.0945362000493,1943.0948042999953,1943.0948042999953,1945.5943567000795,1945.5943567000795,1946.0944789000787,1946.0944789000787,1946.0944789000787,1946.0944789000787,1946.0944789000787,1946.0944789000787,1946.0944789000787,1946.0944789000787,1946.0944789000787,6.497682800050825,6.514891400001943,1946.2947398000397,1946.2947398000397,1946.2947398000397,1946.2947398000397,1946.2947398000397,1946.2947398000397,1946.2947398000397,1947.229825800052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.2332854000852,1947.2446518000215,1947.2446518000215,1948.080287400051,,,,,1948.0819708000636,1948.0941604999825,1948.6541600000346,1948.5794209000887,,,,,,,,,n,1,1.1267167999176309,None,up,0,0.8267181999981403,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_161_F_NUT.png,0,0,K  Z  B  C  M,K,up,W,O,O,O,Z,N,6,n,7,7,0,,,,,,,,,x,0,1.6944772999268025,None,,,,,,,,,down,0,0.872394899954088,None,,,,,,,,,,,,,,,,,,,,,0,7,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948.6541600000346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948.6521970999893,1948.6541600000346,1950.0944151000585,1950.0944151000585,1952.094542200095,1952.094542200095,1954.594467899995,1954.594467899995,1955.094476300059,1955.094476300059,1955.094476300059,1955.094476300059,1955.094476300059,1955.094476300059,1955.094476300059,1955.094476300059,1955.094476300059,6.497447500005364,6.514841699972749,1955.294449100038,1955.294449100038,1955.294449100038,1955.294449100038,1955.294449100038,1955.294449100038,1955.294449100038,1956.7961757000303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.7973751000827,1956.8108603000874,1956.8108603000874,1957.6961948000826,,,,,1957.6965339999879,1957.71158620005,1958.269768099999,1958.1957982000895,,,,,,,,,x,0,1.6944772999268025,None,down,0,0.872394899954088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_146_F_NUT.png,0,0,B  R  Q  S  H,A,down,H,V,X,O,O,O,6,x,8,8,0,,,,,,,,,x,1,0.7350050000241026,None,,,,,,,,,down,1,0.8236687000608072,None,,,,,,,,,,,,,,,,,,,,,0,8,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.269768099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.2682473000605,1958.269768099999,1959.7107237000018,1959.7107237000018,1961.710975700058,1961.710975700058,1964.2110433999915,1964.2110433999915,1964.7111074000131,1964.7111074000131,1964.7111074000131,1964.7111074000131,1964.7111074000131,1964.7111074000131,1964.7111074000131,1964.7111074000131,1964.7111074000131,6.498277799924836,6.515700499992818,1964.9108756000642,1964.9108756000642,1964.9108756000642,1964.9108756000642,1964.9108756000642,1964.9108756000642,1964.9108756000642,1965.4636260999832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.4680028000148,1965.4778928000014,1965.4778928000014,1966.3126299000578,,,,,1966.314222700079,1966.3272155000595,1966.8848534000572,1966.8123096000636,,,,,,,,,x,1,0.7350050000241026,None,down,1,0.8236687000608072,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_056_M_NUT.png,0,1,S  G  A  L  Y,N,down,N,K,O,O,W,O,5,n,9,9,0,,,,,,,,,x,0,1.479020499973558,None,,,,,,,,,down,1,0.7909123999997973,None,,,,,,,,,,,,,,,,,,,,,0,9,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.8848534000572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.8826742999954,1966.8848534000572,1968.3272104000207,1968.3272104000207,1970.3276433000574,1970.3276433000574,1972.8276041999925,1972.8276041999925,1973.327609900036,1973.327609900036,1973.327609900036,1973.327609900036,1973.327609900036,1973.327609900036,1973.327609900036,1973.327609900036,1973.327609900036,6.498314099968411,6.515764700016007,1973.5274333000416,1973.5274333000416,1973.5274333000416,1973.5274333000416,1973.5274333000416,1973.5274333000416,1973.5274333000416,1974.8124120000284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.8150375999976,1974.8276109000435,1974.8276109000435,1975.6295325000538,,,,,1975.6304681000765,1975.6444124000845,1976.201577500091,1976.1286191000836,,,,,,,,,x,0,1.479020499973558,None,down,1,0.7909123999997973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_088_M_NUT.png,0,1,Y  C  P  V  F,Z,down,O,O,N,Z,O,W,5,n,10,10,0,,,,,,,,,n,1,1.8798322000075132,None,,,,,,,,,down,1,0.671467800042592,None,,,,,,,,,,,,,,,,,,,,,0,10,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976.201577500091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976.1984166000038,1976.201577500091,1977.6307203000179,1977.6307203000179,1979.6444682000438,1979.6444682000438,1982.1444978000363,1982.1444978000363,1982.6454989000922,1982.6454989000922,1982.6454989000922,1982.6454989000922,1982.6454989000922,1982.6454989000922,1982.6454989000922,1982.6454989000922,1982.6454989000922,6.498284600093029,6.516162700019777,1982.844046800048,1982.844046800048,1982.844046800048,1982.844046800048,1982.844046800048,1982.844046800048,1982.844046800048,1984.5290282000788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.5318410000764,1984.5438472999958,1984.5438472999958,1985.2279276000336,,,,,1985.228235000046,1985.243772600079,1985.8006628000876,1985.7290339000756,,,,,,,,,n,1,1.8798322000075132,None,down,1,0.671467800042592,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_077_M_HPY.png,1,1,L  Q  P  E  F,K,down,X,Z,O,O,O,K,7,x,11,11,0,,,,,,,,,n,0,1.1248468999983743,None,,,,,,,,,down,1,0.7969757000682876,None,,,,,,,,,,,,,,,,,,,,,0,11,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.8006628000876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.7965234000003,1985.8006628000876,1987.2277956000762,1987.2277956000762,1989.2275386999827,1989.2275386999827,1991.727469400037,1991.727469400037,1992.2274437000742,1992.2274437000742,1992.2274437000742,1992.2274437000742,1992.2274437000742,1992.2274437000742,1992.2274437000742,1992.2274437000742,1992.2274437000742,6.482881300034933,6.500274099991657,1992.4274847999914,1992.4274847999914,1992.4274847999914,1992.4274847999914,1992.4274847999914,1992.4274847999914,1992.4274847999914,1993.362647700007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.3661714000627,1993.3772991000442,1993.3772991000442,1994.1797860000515,,,,,1994.1807045000605,1994.1937176000793,1994.748633600073,1994.6783225000836,,,,,,,,,n,0,1.1248468999983743,None,down,1,0.7969757000682876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
