srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_2.keys,key_resp_2.corr,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_2.rt,key_resp_2.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,Prac1.thisRepN,Prac1.thisTrialN,Prac1.thisN,Prac1.thisIndex,Prac2.thisRepN,Prac2.thisTrialN,Prac2.thisN,Prac2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,reset_accu.started,reset_accu.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,key_resp_5.started,p_port_2.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,Prac2.key_resp_5.keys,Prac2.key_resp_5.corr,Prac2.key_resp_5.rt,Prac2.key_resp_5.duration,Feedback7.started,text_12.started,text_13.started,key_resp_9.started,text_12.stopped,Feedback7.stopped,Prac2.key_resp_9.keys,Prac2.key_resp_9.corr,Prac2.key_resp_9.rt,Prac2.key_resp_9.duration,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,key_resp_5.stopped,text_13.stopped,key_resp_9.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,key_resp_2.started,p_port.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,key_resp_2.stopped,trail.stopped,block1.key_resp_2.keys,block1.key_resp_2.corr,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,block1.key_resp_2.rt,block1.key_resp_2.duration,text_3.stopped,key_resp_3.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block3.key_resp_2.rt,block3.key_resp_2.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,text_8.stopped,key_resp_7.stopped,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block7.key_resp_2.rt,block7.key_resp_2.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,DST_128_F_NUT.png,0,0,K,K,up,W,O,O,O,X,V,2,x,15,15,0,,,,,,,,,n,0,up,1,1.2158796000294387,None,0.7407773999730125,None,,,,,,,,,,,,,,,,,,,,,0,15,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2515.545992099913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2515.5440098999534,2515.545992099913,2516.96766189998,2516.96766189998,2517.468262600014,2517.468262600014,2518.2179156999337,2518.2179156999337,2518.7176690999186,2518.7176690999186,2518.7176690999186,2518.7176690999186,2518.7176690999186,2518.7176690999186,2518.7176690999186,2518.7176690999186,2518.7176690999186,3.233030700008385,3.2493417999939993,2518.917935199919,2518.917935199919,2518.917935199919,2518.917935199919,2518.917935199919,2518.917935199919,2518.917935199919,,2519.4693926000036,,,2519.4721652999287,2519.484573599999,2519.484573599999,2520.703970499919,,,,,2520.7047915000003,2520.7179149999283,2521.2571963999653,2521.202779199928,,,,,,,,,,,,,,,,,,,,,n,0,up,1,1.2158796000294387,None,0.7407773999730125,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP20,001,2026-01-15_15h44.46.282,WM-Letters,2024.2.4,61.01943960743507,2026-01-15 15h45.07.129330 +0530,
2,DST_029_F_HPY.png,1,0,T,T,up,X,H,O,O,O,K,4,x,16,16,0,,,,,,,,,x,1,up,1,0.966412500012666,None,0.6790067000547424,None,,,,,,,,,,,,,,,,,,,,,0,16,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521.2571963999653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521.255685699987,2521.2571963999653,2522.718032500008,2522.718032500008,2523.2179912999272,2523.2179912999272,2523.9679542999947,2523.9679542999947,2524.4675174999284,2524.4675174999284,2524.4675174999284,2524.4675174999284,2524.4675174999284,2524.4675174999284,2524.4675174999284,2524.4675174999284,2524.4675174999284,3.2473717000102624,3.2637696999590844,2524.66783749999,2524.66783749999,2524.66783749999,2524.66783749999,2524.66783749999,2524.66783749999,2524.66783749999,,2525.152644400019,,,2525.154453999945,2525.167558099958,2525.167558099958,2526.1372052999213,,,,,2526.1381083999295,2526.15090899996,2526.691015199991,2526.6355585999554,,,,,,,,,,,,,,,,,,,,,x,1,up,1,0.966412500012666,None,0.6790067000547424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP20,001,2026-01-15_15h44.46.282,WM-Letters,2024.2.4,61.01943960743507,2026-01-15 15h45.07.129330 +0530,
2,DST_149_F_NUT.png,0,0,C,I,down,Z,N,O,O,V,O,2,n,17,17,0,,,,,,,,,n,1,down,1,1.3552048000274226,None,1.2021718999603763,None,,,,,,,,,,,,,,,,,,,,,0,17,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2526.691015199991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2526.688983500004,2526.691015199991,2528.1514434999553,2528.1514434999553,2528.6516385999275,2528.6516385999275,2529.4016035000095,2529.4016035000095,2529.901555599994,2529.901555599994,2529.901555599994,2529.901555599994,2529.901555599994,2529.901555599994,2529.901555599994,2529.901555599994,2529.901555599994,3.247642799979076,3.2653301999671385,2530.1015543999383,2530.1015543999383,2530.1015543999383,2530.1015543999383,2530.1015543999383,2530.1015543999383,2530.1015543999383,,2531.1206514999503,,,2531.1271040999563,2531.13442519994,2531.13442519994,2532.501808299916,,,,,2532.502106399974,2532.5210120999254,,2533.0050320000155,,,,,,,,,,,,,,,,,,,,,n,1,down,1,1.3552048000274226,None,1.2021718999603763,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP20,001,2026-01-15_15h44.46.282,WM-Letters,2024.2.4,61.01943960743507,2026-01-15 15h45.07.129330 +0530,
2,DST_048_M_NUT.png,0,1,Q,Q,up,N,O,K,H,O,O,1,n,18,18,0,,,,,,,,,n,1,up,1,1.8485814000014216,None,0.47661549993790686,None,,,,,,,,,,,,,,,,,,,,,0,18,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.055994299939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.05089199997,2533.055994299939,2534.5041770999087,2534.5041770999087,2535.0041664999444,2535.0041664999444,2535.754533399944,2535.754533399944,2536.2525351999793,2536.2525351999793,2536.2525351999793,2536.2525351999793,2536.2525351999793,2536.2525351999793,2536.2525351999793,2536.2525351999793,2536.2525351999793,3.2331475999671966,3.2509778999956325,2536.4512771000154,2536.4512771000154,2536.4512771000154,2536.4512771000154,2536.4512771000154,2536.4512771000154,2536.4512771000154,,2536.736687999917,,,2536.73799709999,2536.750847099931,2536.750847099931,2538.603058799985,,,,,2538.603359599947,2538.6175157999387,2539.180575800012,2539.1028574999655,,,,,,,,,,,,,,,,,,,,,n,1,up,1,1.8485814000014216,None,0.47661549993790686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP20,001,2026-01-15_15h44.46.282,WM-Letters,2024.2.4,61.01943960743507,2026-01-15 15h45.07.129330 +0530,
2,DST_010_M_NUT.png,0,1,Z,Z,up,O,O,V,O,X,W,1,x,19,19,0,,,,,,,,,x,1,up,1,1.005746699986048,None,0.6956002999795601,None,,,,,,,,,,,,,,,,,,,,,0,19,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2539.180575800012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2539.1764608999947,2539.180575800012,2540.6177382000023,2540.6177382000023,2541.1177185999695,2541.1177185999695,2541.8677087000106,2541.8677087000106,2542.3507652999833,2542.3507652999833,2542.3507652999833,2542.3507652999833,2542.3507652999833,2542.3507652999833,2542.3507652999833,2542.3507652999833,2542.3507652999833,3.2327131000347435,3.2480265999911353,2542.567633599974,2542.567633599974,2542.567633599974,2542.567633599974,2542.567633599974,2542.567633599974,2542.567633599974,,2543.0523171999957,,,2543.0546763999155,2543.0676573999226,2543.0676573999226,2544.085600899998,,,,,2544.0859376000008,2544.1007476999657,2544.6011971000116,2544.585406399914,,,,,,,,,,,,,,,,,,,,,x,1,up,1,1.005746699986048,None,0.6956002999795601,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP20,001,2026-01-15_15h44.46.282,WM-Letters,2024.2.4,61.01943960743507,2026-01-15 15h45.07.129330 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.5857142999303,2544.6011971000116,2544.6011971000116,2546.702252999996,space,2.084053899976425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP20,001,2026-01-15_15h44.46.282,WM-Letters,2024.2.4,61.01943960743507,2026-01-15 15h45.07.129330 +0530,
2,DST_056_M_NUT.png,0,1,S  G  A  L  Y,N,down,N,K,O,O,W,O,5,n,0,0,0,n,1,0.6600928999250755,None,,,,,,,,,,,,,down,1,1.6516534999245778,None,,,,,,,,,,,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546.771982999984,,,,,,,,,,,,,,,,,,2546.768789099995,2546.771982999984,2548.2177809999557,2548.2177809999557,2550.2175643999362,2550.2175643999362,2552.717579899938,2552.717579899938,2553.2189449999714,2553.2189449999714,2553.2189449999714,2553.2189449999714,2553.2189449999714,2553.2189449999714,2553.2189449999714,2553.2189449999714,2553.2189449999714,6.498745599994436,6.516977700055577,2553.4179013000103,2553.4179013000103,2553.4179013000103,2553.4179013000103,2553.4179013000103,2553.4179013000103,2553.4179013000103,2553.887181399972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553.89091419999,2553.9005560999503,2553.9005560999503,2555.5696250000037,,,,,2555.5699283999857,2555.583886299981,2556.1249288999243,2556.06896970002,,,,,,,,,n,1,0.6600928999250755,None,down,1,1.6516534999245778,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP20,001,2026-01-15_15h44.46.282,WM-Letters,2024.2.4,61.01943960743507,2026-01-15 15h45.07.129330 +0530,
2,DST_077_M_HPY.png,1,1,L  Q  P  E  F,K,down,X,Z,O,O,O,K,7,x,1,1,0,x,1,0.40264320001006126,None,,,,,,,,,,,,,down,1,1.4555292000295594,None,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556.1249288999243,,,,,,,,,,,,,,,,,,2556.1208614999196,2556.1249288999243,2557.584331799997,2557.584331799997,2559.584502200014,2559.584502200014,2562.084521599929,2562.084521599929,2562.584204499959,2562.584204499959,2562.584204499959,2562.584204499959,2562.584204499959,2562.584204499959,2562.584204499959,2562.584204499959,2562.584204499959,6.4982647999422625,6.5153339999960735,2562.7842509999173,2562.7842509999173,2562.7842509999173,2562.7842509999173,2562.7842509999173,2562.7842509999173,2562.7842509999173,2563.002768400009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563.0062474999577,2563.017542699934,2563.017542699934,2564.4854808999225,,,,,2564.486239299993,2564.500702999998,2565.0384514000034,2564.9847829999635,,,,,,,,,x,1,0.40264320001006126,None,down,1,1.4555292000295594,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP20,001,2026-01-15_15h44.46.282,WM-Letters,2024.2.4,61.01943960743507,2026-01-15 15h45.07.129330 +0530,
2,DST_146_F_NUT.png,0,0,B  R  Q  S  H,A,down,H,V,X,O,O,O,6,x,2,2,0,None,0,,,,,,,,,,,,,,,down,1,1.329298899974674,None,,,,,,,,,,,,,,,,,,,,,0,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.0384514000034,,,,,,,,,,,,,,,,,,2565.035235599964,2565.0384514000034,2566.500632299925,2566.500632299925,2568.5007615999784,2568.5007615999784,2571.00076789991,2571.00076789991,2571.501977399923,2571.501977399923,2571.501977399923,2571.501977399923,2571.501977399923,2571.501977399923,2571.501977399923,2571.501977399923,2571.501977399923,6.498602299951017,6.516707499977201,2571.700772800017,2571.700772800017,2571.700772800017,2571.700772800017,2571.700772800017,2571.700772800017,2571.700772800017,2573.6849734999705,,,,,,,,,,,,,,,,,,,2573.700720099965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573.6883706999943,2573.700720099965,2573.700720099965,2575.0366005999967,,,,,2575.0374759999104,2575.050395799917,2575.589967899956,2575.5346115999855,,,,,,,,,None,0,,,down,1,1.329298899974674,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP20,001,2026-01-15_15h44.46.282,WM-Letters,2024.2.4,61.01943960743507,2026-01-15 15h45.07.129330 +0530,
2,DST_098_M_HPY.png,1,1,G  B  C  H  M,G,up,H,N,O,O,V,O,7,n,3,3,0,n,1,0.775174199952744,None,,,,,,,,,,,,,up,1,1.5055994999129325,None,,,,,,,,,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575.589967899956,,,,,,,,,,,,,,,,,,2575.5858414999675,2575.589967899956,2577.033698300016,2577.033698300016,2579.037229700014,2579.037229700014,2581.5505966999335,2581.5505966999335,2582.050592100015,2582.050592100015,2582.050592100015,2582.050592100015,2582.050592100015,2582.050592100015,2582.050592100015,2582.050592100015,2582.050592100015,6.497282000025734,6.514683400047943,2582.250611700001,2582.250611700001,2582.250611700001,2582.250611700001,2582.250611700001,2582.250611700001,2582.250611700001,2582.8363510000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582.8403279000195,2582.8502442999743,2582.8502442999743,2584.3675888999132,,,,,2584.367890499998,2584.3851017999696,,2584.88402769994,,,,,,,,,n,1,0.775174199952744,None,up,1,1.5055994999129325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP20,001,2026-01-15_15h44.46.282,WM-Letters,2024.2.4,61.01943960743507,2026-01-15 15h45.07.129330 +0530,
2,DST_124_F_HPY.png,1,0,C  U  D  K  F,G,down,O,V,N,Z,O,O,8,n,4,4,0,x,0,0.5323069000151008,None,,,,,,,,,,,,,down,1,2.2334011000348255,None,,,,,,,,,,,,,,,,,,,,,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2584.938502899953,,,,,,,,,,,,,,,,,,2584.9354232000187,2584.938502899953,2586.36698479997,2586.36698479997,2588.3670395999216,2588.3670395999216,2590.866941299988,2590.866941299988,2591.366962399916,2591.366962399916,2591.366962399916,2591.366962399916,2591.366962399916,2591.366962399916,2591.366962399916,2591.366962399916,2591.366962399916,6.482727200025693,6.499989400035702,2591.566943599959,2591.566943599959,2591.566943599959,2591.566943599959,2591.566943599959,2591.566943599959,2591.566943599959,2591.9019117999123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2591.9021437999327,2591.917237399961,2591.917237399961,2594.153331600013,,,,,2594.1545013999566,2594.16688959999,2594.724007699988,2594.651100600022,,,,,,,,,x,0,0.5323069000151008,None,down,1,2.2334011000348255,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP20,001,2026-01-15_15h44.46.282,WM-Letters,2024.2.4,61.01943960743507,2026-01-15 15h45.07.129330 +0530,
2,DST_173_F_NUT.png,0,0,G  I  J  P  Y,S,down,X,K,O,O,H,O,6,x,5,5,0,x,1,0.5071522999787703,None,,,,,,,,,,,,,up,0,1.9842177999671549,None,,,,,,,,,,,,,,,,,,,,,0,5,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594.724007699988,,,,,,,,,,,,,,,,,,2594.719953999971,2594.724007699988,2596.1665882999077,2596.1665882999077,2598.1672852999764,2598.1672852999764,2600.6669867999153,2600.6669867999153,2601.1681303000078,2601.1681303000078,2601.1681303000078,2601.1681303000078,2601.1681303000078,2601.1681303000078,2601.1681303000078,2601.1681303000078,2601.1681303000078,6.4968907999573275,6.514928400050849,2601.3669286000077,2601.3669286000077,2601.3669286000077,2601.3669286000077,2601.3669286000077,2601.3669286000077,2601.3669286000077,2601.685755899991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601.6892197999405,2601.70027739997,2601.70027739997,2603.7004974000156,,,,,2603.7021834999323,2603.7164762999164,2604.269495000015,2604.200893500005,,,,,,,,,x,1,0.5071522999787703,None,up,0,1.9842177999671549,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP20,001,2026-01-15_15h44.46.282,WM-Letters,2024.2.4,61.01943960743507,2026-01-15 15h45.07.129330 +0530,
2,DST_093_M_HPY.png,1,1,L  C  Z  T  H,C,up,O,H,W,X,O,O,7,x,6,6,0,None,0,,,,,,,,,,,,,,,up,1,1.6247309999307618,None,,,,,,,,,,,,,,,,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2604.269495000015,,,,,,,,,,,,,,,,,,2604.2663605000125,2604.269495000015,2605.6997032000218,2605.6997032000218,2607.700365699944,2607.700365699944,2610.2003295000177,2610.2003295000177,2610.70031320001,2610.70031320001,2610.70031320001,2610.70031320001,2610.70031320001,2610.70031320001,2610.70031320001,2610.70031320001,2610.70031320001,6.483185100019909,6.500806100084446,2610.9001052000094,2610.9001052000094,2610.9001052000094,2610.9001052000094,2610.9001052000094,2610.9001052000094,2610.9001052000094,2612.884284199914,,,,,,,,,,,,,,,,,,,2612.900086599984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2612.8875317999627,2612.900086599984,2612.900086599984,2614.5351134999655,,,,,2614.5394908000017,2614.5496176999295,2615.1084133000113,2615.034380999976,,,,,,,,,None,0,,,up,1,1.6247309999307618,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP20,001,2026-01-15_15h44.46.282,WM-Letters,2024.2.4,61.01943960743507,2026-01-15 15h45.07.129330 +0530,
2,DST_161_F_HPY.png,1,0,O  P  S  K  D,T,down,N,O,O,O,W,V,8,n,7,7,0,None,0,,,,,,,,,,,,,,,up,0,1.2807807999197394,None,,,,,,,,,,,,,,,,,,,,,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2615.1084133000113,,,,,,,,,,,,,,,,,,2615.1042700000107,2615.1084133000113,2616.5499375999207,2616.5499375999207,2618.5498864999972,2618.5498864999972,2621.0497921999777,2621.0497921999777,2621.5498335999437,2621.5498335999437,2621.5498335999437,2621.5498335999437,2621.5498335999437,2621.5498335999437,2621.5498335999437,2621.5498335999437,2621.5498335999437,6.4979725000448525,6.51526430004742,2621.7497995999875,2621.7497995999875,2621.7497995999875,2621.7497995999875,2621.7497995999875,2621.7497995999875,2621.7497995999875,2623.7356744999997,,,,,,,,,,,,,,,,,,,2623.7497766999295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2623.738389499951,2623.7497766999295,2623.7497766999295,2625.035023799981,,,,,2625.03912630002,2625.0495617999695,2625.5917176000075,2625.534178599948,,,,,,,,,None,0,,,up,0,1.2807807999197394,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP20,001,2026-01-15_15h44.46.282,WM-Letters,2024.2.4,61.01943960743507,2026-01-15 15h45.07.129330 +0530,
2,DST_128_F_HPY.png,1,0,H  Y  M  K  D,K,up,O,X,O,Z,W,O,8,x,8,8,0,n,0,0.8159343000734225,None,,,,,,,,,,,,,up,1,1.2420724999392405,None,,,,,,,,,,,,,,,,,,,,,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625.5917176000075,,,,,,,,,,,,,,,,,,2625.588556899922,2625.5917176000075,2627.0497359000146,2627.0497359000146,2629.050054499996,2629.050054499996,2631.549810700002,2631.549810700002,2632.049778799992,2632.049778799992,2632.049778799992,2632.049778799992,2632.049778799992,2632.049778799992,2632.049778799992,2632.049778799992,2632.049778799992,6.498036699951626,6.5155130999628454,2632.2498201999115,2632.2498201999115,2632.2498201999115,2632.2498201999115,2632.2498201999115,2632.2498201999115,2632.2498201999115,2632.8684872000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2632.8720428999513,2632.8828569999896,2632.8828569999896,2634.1335370999295,,,,,2634.1351199999917,2634.1510020999704,,2634.649925699923,,,,,,,,,n,0,0.8159343000734225,None,up,1,1.2420724999392405,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP20,001,2026-01-15_15h44.46.282,WM-Letters,2024.2.4,61.01943960743507,2026-01-15 15h45.07.129330 +0530,
