srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,Prac1.thisRepN,Prac1.thisTrialN,Prac1.thisN,Prac1.thisIndex,Prac2.thisRepN,Prac2.thisTrialN,Prac2.thisN,Prac2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,reset_accu.started,reset_accu.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,key_resp_2.started,p_port.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,trail.stopped,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,key_resp_5.started,p_port_2.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,,,,
3,DST_131_F_HPY.png,1,0,Q  J  C  V  L,V,up,O,W,O,O,Z,X,8,x,19,19,0,,,,,,,,,x,1,1.567670299999920,None,up,1,0.6273229000007630,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,7,1025.3270307000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.3070027000000,1025.3270307000000,1026.72701,1026.72701,1028.7269748000000,1028.7269748000000,1031.2269229000000,1031.2269229000000,1031.7269198,1031.7269198,1031.7269198,1031.7269198,1031.7269198,1031.7269198,1031.7269198,1031.7269198,1031.7269198,6.482662500000520,6.499551500000050,1031.9269180000000,1031.9269180000000,1031.9269180000000,1031.9269180000000,1031.9269180000000,1031.9269180000000,1031.9269180000000,1033.3107629,,,,,1033.3119008000000,1033.3268928000000,1033.3268928000000,1033.9607383000000,,,,,1033.9610323000000,1033.9768855000000,1034.4768738000000,1034.4604917000000,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.567670299999920,None,up,1,0.6273229000007630,None,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,DST_031_M_HPY.png,1,1,F,F,up,X,V,O,O,Z,O,3,x,0,0,0,x,1,0.8381201000001970,None,up,1,0.8451883999996430,None,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,29.97113790000000,,,,,,,,,,,,,,,,,,,,,,,,,29.96706130000080,29.97113790000000,31.337800500000400,31.337800500000400,31.837786200000700,31.837786200000700,32.58774580000050,32.58774580000050,33.087763300000000,33.087763300000000,33.087763300000000,33.087763300000000,33.087763300000000,33.087763300000000,33.087763300000000,33.087763300000000,33.087763300000000,3.232711499999820,3.2496338999999400,33.28775710000080,33.28775710000080,33.28775710000080,33.28775710000080,33.28775710000080,33.28775710000080,33.28775710000080,33.9383170000001,x,1,0.8381201000001970,None,33.94049570000060,33.954414500000000,33.954414500000000,34.805037100000800,up,1,0.8451883999996430,None,34.809244000000000,34.82106680000020,35.37105320000050,35.304713400000800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP102,1,2026-01-06_11h44.05.633,WM-Letters,2024.2.4,60.64303448051210,2026-01-06 11h44.18.873565 +0530,
1,DST_017_F_NUT.png,0,0,P,P,up,O,O,N,O,H,W,2,n,1,1,0,n,1,1.5920249999999200,None,down,0,0.9579162999998520,None,,,,,,,,,,,,,,,,,0,1,1,19,,,,,,,,,,,,,,,,,,,,,35.37105320000050,,,,,,,,,,,,,,,,,,,,,,,,,35.36149360000040,35.37105320000050,36.80435380000020,36.80435380000020,37.30434800000060,37.30434800000060,38.05433270000050,38.05433270000050,38.5543189,38.5543189,38.5543189,38.5543189,38.5543189,38.5543189,38.5543189,38.5543189,38.5543189,3.2325989999999400,3.249485899999850,38.75431600000050,38.75431600000050,38.75431600000050,38.75431600000050,38.75431600000050,38.75431600000050,38.75431600000050,40.15493890000020,n,1,1.5920249999999200,None,40.156131200000300,40.17096780000070,40.17096780000070,41.13838600000050,down,0,0.9579162999998520,None,41.14216580000080,41.154291300000300,41.704277300000300,41.63793760000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP102,1,2026-01-06_11h44.05.633,WM-Letters,2024.2.4,60.64303448051210,2026-01-06 11h44.18.873565 +0530,
1,DST_183_F_NUT.png,0,0,Y,A,down,O,Z,W,O,O,X,2,x,2,2,0,x,1,0.8922476999996430,None,down,1,0.5749697999999630,None,,,,,,,,,,,,,,,,,0,2,2,18,,,,,,,,,,,,,,,,,,,,,41.704277300000300,,,,,,,,,,,,,,,,,,,,,,,,,41.694491900000700,41.704277300000300,43.13759180000030,43.13759180000030,43.637549500000200,43.637549500000200,44.387569300000000,44.387569300000000,44.88753930000080,44.88753930000080,44.88753930000080,44.88753930000080,44.88753930000080,44.88753930000080,44.88753930000080,44.88753930000080,44.88753930000080,3.2325016000004300,3.2493804000005200,45.087565700000600,45.087565700000600,45.087565700000600,45.087565700000600,45.087565700000600,45.087565700000600,45.087565700000600,45.788116900000200,x,1,0.8922476999996430,None,45.79016610000050,45.804216200000200,45.804216200000200,46.38805340000000,down,1,0.5749697999999630,None,46.389635700000300,46.4042143000006,46.95421830000030,46.887799400000400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP102,1,2026-01-06_11h44.05.633,WM-Letters,2024.2.4,60.64303448051210,2026-01-06 11h44.18.873565 +0530,
1,DST_016_M_NUT.png,0,1,L,Q,down,O,K,H,O,O,N,1,n,3,3,0,n,1,0.8893056000006250,None,down,1,0.6658172999996170,None,,,,,,,,,,,,,,,,,0,3,3,14,,,,,,,,,,,,,,,,,,,,,46.95421830000030,,,,,,,,,,,,,,,,,,,,,,,,,46.93920520000030,46.95421830000030,48.38750270000040,48.38750270000040,48.88748840000060,48.88748840000060,49.63748480000050,49.63748480000050,50.137491800000100,50.137491800000100,50.137491800000100,50.137491800000100,50.137491800000100,50.137491800000100,50.137491800000100,50.137491800000100,50.137491800000100,3.2327375000004400,3.2496475000007200,50.33747150000000,50.33747150000000,50.33747150000000,50.33747150000000,50.33747150000000,50.33747150000000,50.33747150000000,51.03802570000060,n,1,0.8893056000006250,None,51.04008990000060,51.05412690000050,51.05412690000050,51.72138090000040,down,1,0.6658172999996170,None,51.72166170000040,51.73745220000000,52.28744470000040,52.221038800000300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP102,1,2026-01-06_11h44.05.633,WM-Letters,2024.2.4,60.64303448051210,2026-01-06 11h44.18.873565 +0530,
1,DST_015_M_HPY.png,1,1,E,E,up,K,O,O,O,N,H,3,n,4,4,0,n,1,0.8536568999998050,None,up,1,0.5129261000001860,None,,,,,,,,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,52.28744470000040,,,,,,,,,,,,,,,,,,,,,,,,,52.26961090000080,52.28744470000040,53.72075060000040,53.72075060000040,54.220740200000400,54.220740200000400,54.970727500000100,54.970727500000100,55.47071810000030,55.47071810000030,55.47071810000030,55.47071810000030,55.47071810000030,55.47071810000030,55.47071810000030,55.47071810000030,55.47071810000030,3.2326696999998600,3.249559099999720,55.670723300000600,55.670723300000600,55.670723300000600,55.670723300000600,55.670723300000600,55.670723300000600,55.670723300000600,56.337913800000000,n,1,0.8536568999998050,None,56.33905610000060,56.35403260000020,56.35403260000020,56.87126510000050,up,1,0.5129261000001860,None,56.87154970000030,56.88736010000050,57.43735640000070,57.3709686000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP102,1,2026-01-06_11h44.05.633,WM-Letters,2024.2.4,60.64303448051210,2026-01-06 11h44.18.873565 +0530,
1,DST_029_F_NUT.png,0,0,O,R,down,H,O,O,X,K,O,2,x,5,5,0,n,0,1.5673363999994800,None,down,1,0.8430920999999220,None,,,,,,,,,,,,,,,,,0,5,5,15,,,,,,,,,,,,,,,,,,,,,57.43735640000070,,,,,,,,,,,,,,,,,,,,,,,,,57.42449770000080,57.43735640000070,58.87067880000000,58.87067880000000,59.37065380000060,59.37065380000060,60.12063430000040,60.12063430000040,60.62063830000080,60.62063830000080,60.62063830000080,60.62063830000080,60.62063830000080,60.62063830000080,60.62063830000080,60.62063830000080,60.62063830000080,3.232682400000160,3.249603900000690,60.820635400000400,60.820635400000400,60.820635400000400,60.820635400000400,60.820635400000400,60.820635400000400,60.820635400000400,62.2044678000002,n,0,1.5673363999994800,None,62.20658370000000,62.22060800000050,62.22060800000050,63.07116600000060,down,1,0.8430920999999220,None,63.071445600000500,63.08725890000010,63.637250500000800,63.57086210000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP102,1,2026-01-06_11h44.05.633,WM-Letters,2024.2.4,60.64303448051210,2026-01-06 11h44.18.873565 +0530,
1,DST_097_M_NUT.png,0,1,A,A,up,N,W,O,O,K,O,1,n,6,6,0,n,1,1.1598954000001000,None,up,1,0.6288954999999990,None,,,,,,,,,,,,,,,,,0,6,6,12,,,,,,,,,,,,,,,,,,,,,63.637250500000800,,,,,,,,,,,,,,,,,,,,,,,,,63.617804700000300,63.637250500000800,65.07056580000060,65.07056580000060,65.57054900000000,65.57054900000000,66.32054080000030,66.32054080000030,66.82052980000030,66.82052980000030,66.82052980000030,66.82052980000030,66.82052980000030,66.82052980000030,66.82052980000030,66.82052980000030,66.82052980000030,3.232694199999970,3.24958499999957,67.02052750000080,67.02052750000080,67.02052750000080,67.02052750000080,67.02052750000080,67.02052750000080,67.02052750000080,67.9877064000002,n,1,1.1598954000001000,None,67.98884790000010,68.0038497000005,68.0038497000005,68.63768130000060,up,1,0.6288954999999990,None,68.63796480000020,68.65382930000030,69.20382320000040,69.13743330000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP102,1,2026-01-06_11h44.05.633,WM-Letters,2024.2.4,60.64303448051210,2026-01-06 11h44.18.873565 +0530,
1,DST_159_F_HPY.png,1,0,K,M,down,V,O,Z,N,O,O,4,n,7,7,0,n,1,1.0616862000006200,None,down,1,0.7460860000001050,None,,,,,,,,,,,,,,,,,0,7,7,6,,,,,,,,,,,,,,,,,,,,,69.20382320000040,,,,,,,,,,,,,,,,,,,,,,,,,69.19343300000040,69.20382320000040,70.63713730000020,70.63713730000020,71.13712380000020,71.13712380000020,71.88710790000010,71.88710790000010,72.38710030000040,72.38710030000040,72.38710030000040,72.38710030000040,72.38710030000040,72.38710030000040,72.38710030000040,72.38710030000040,72.38710030000040,3.2327384000000200,3.249623800000340,72.58709620000080,72.58709620000080,72.58709620000080,72.58709620000080,72.58709620000080,72.58709620000080,72.58709620000080,73.45428990000070,n,1,1.0616862000006200,None,73.45638590000000,73.47041730000000,73.47041730000000,74.22094800000010,down,1,0.7460860000001050,None,74.2212298000004,74.23707170000030,74.78706300000070,74.72066990000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP102,1,2026-01-06_11h44.05.633,WM-Letters,2024.2.4,60.64303448051210,2026-01-06 11h44.18.873565 +0530,
1,DST_040_F_HPY.png,1,0,D,L,down,H,X,O,O,O,K,4,x,8,8,0,x,1,1.3737444999997000,None,down,1,1.0330991999999200,None,,,,,,,,,,,,,,,,,0,8,8,5,,,,,,,,,,,,,,,,,,,,,74.78706300000070,,,,,,,,,,,,,,,,,,,,,,,,,74.77100920000070,74.78706300000070,76.22037080000060,76.22037080000060,76.72035810000030,76.72035810000030,77.47034760000040,77.47034760000040,77.97034760000040,77.97034760000040,77.97034760000040,77.97034760000040,77.97034760000040,77.97034760000040,77.97034760000040,77.97034760000040,77.97034760000040,3.232717899999440,3.249574599999510,78.17034140000030,78.17034140000030,78.17034140000030,78.17034140000030,78.17034140000030,78.17034140000030,78.17034140000030,79.3541838000001,x,1,1.3737444999997000,None,79.3553380000003,79.37028880000070,79.37028880000070,80.40425260000030,down,1,1.0330991999999200,None,80.40454040000080,80.42031400000000,80.97029240000030,80.90389640000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP102,1,2026-01-06_11h44.05.633,WM-Letters,2024.2.4,60.64303448051210,2026-01-06 11h44.18.873565 +0530,
1,DST_071_M_HPY.png,1,1,C,K,down,O,V,O,Z,O,X,3,x,9,9,0,x,1,1.3203929999999700,None,up,0,0.6845541000002410,None,,,,,,,,,,,,,,,,,0,9,9,3,,,,,,,,,,,,,,,,,,,,,80.97029240000030,,,,,,,,,,,,,,,,,,,,,,,,,80.95319090000070,80.97029240000030,82.40360730000070,82.40360730000070,82.90358560000000,82.90358560000000,83.65357570000020,83.65357570000020,84.15358300000030,84.15358300000030,84.15358300000030,84.15358300000030,84.15358300000030,84.15358300000030,84.15358300000030,84.15358300000030,84.15358300000030,3.232631799999580,3.249550499999710,84.35356290000070,84.35356290000070,84.35356290000070,84.35356290000070,84.35356290000070,84.35356290000070,84.35356290000070,85.4874178,x,1,1.3203929999999700,None,85.48858540000040,85.50354890000020,85.50354890000020,86.20406400000050,up,0,0.6845541000002410,None,86.20572450000050,86.22020490000070,86.7701960000004,86.70385960000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP102,1,2026-01-06_11h44.05.633,WM-Letters,2024.2.4,60.64303448051210,2026-01-06 11h44.18.873565 +0530,
1,DST_137_F_HPY.png,1,0,K,K,up,N,W,O,V,O,O,4,n,10,10,0,x,0,1.2118932000003000,None,up,1,0.7125299999997880,None,,,,,,,,,,,,,,,,,0,10,10,7,,,,,,,,,,,,,,,,,,,,,86.7701960000004,,,,,,,,,,,,,,,,,,,,,,,,,86.75520770000000,86.7701960000004,88.20350490000060,88.20350490000060,88.70349180000090,88.70349180000090,89.45348390000070,89.45348390000070,89.95347380000020,89.95347380000020,89.95347380000020,89.95347380000020,89.95347380000020,89.95347380000020,89.95347380000020,89.95347380000020,89.95347380000020,3.232732099999340,3.2496465999993200,90.1534687000003,90.1534687000003,90.1534687000003,90.1534687000003,90.1534687000003,90.1534687000003,90.1534687000003,91.17066110000000,x,0,1.2118932000003000,None,91.17075040000050,91.1867929,91.1867929,91.9039629000008,up,1,0.7125299999997880,None,91.90551370000050,91.92011000000000,92.47011120000030,92.4037029000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP102,1,2026-01-06_11h44.05.633,WM-Letters,2024.2.4,60.64303448051210,2026-01-06 11h44.18.873565 +0530,
1,DST_036_F_NUT.png,0,0,T,S,down,O,X,Z,V,O,O,2,x,11,11,0,x,1,0.8790281999999930,None,down,1,0.7919652999999020,None,,,,,,,,,,,,,,,,,0,11,11,16,,,,,,,,,,,,,,,,,,,,,92.47011120000030,,,,,,,,,,,,,,,,,,,,,,,,,92.45298470000030,92.47011120000030,93.90342680000050,93.90342680000050,94.40339960000070,94.40339960000070,95.15338460000020,95.15338460000020,95.65338230000000,95.65338230000000,95.65338230000000,95.65338230000000,95.65338230000000,95.65338230000000,95.65338230000000,95.65338230000000,95.65338230000000,3.232732199999190,3.2496472999992000,95.85336950000060,95.85336950000060,95.85336950000060,95.85336950000060,95.85336950000060,95.85336950000060,95.85336950000060,96.53728630000020,x,1,0.8790281999999930,None,96.5394096,96.5533632000006,96.5533632000006,97.35399320000030,down,1,0.7919652999999020,None,97.35427810000060,97.37001080000030,97.92000620000000,97.85368580000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP102,1,2026-01-06_11h44.05.633,WM-Letters,2024.2.4,60.64303448051210,2026-01-06 11h44.18.873565 +0530,
1,DST_118_M_HPY.png,1,1,V,V,up,N,K,O,O,H,O,3,n,12,12,0,n,1,1.0619864000000200,None,down,0,0.7858192000003330,None,,,,,,,,,,,,,,,,,0,12,12,4,,,,,,,,,,,,,,,,,,,,,97.92000620000000,,,,,,,,,,,,,,,,,,,,,,,,,97.90526920000050,97.92000620000000,99.35329300000010,99.35329300000010,99.85329600000020,99.85329600000020,100.6032767000010,100.6032767000010,101.10327750000000,101.10327750000000,101.10327750000000,101.10327750000000,101.10327750000000,101.10327750000000,101.10327750000000,101.10327750000000,101.10327750000000,3.2326187999997300,3.249497199999500,101.30326150000000,101.30326150000000,101.30326150000000,101.30326150000000,101.30326150000000,101.30326150000000,101.30326150000000,102.1704565,n,1,1.0619864000000200,None,102.17159460000000,102.18658870000000,102.18658870000000,102.98712000000100,down,0,0.7858192000003330,None,102.98874540000000,103.00324310000000,103.5532131,103.48695420000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP102,1,2026-01-06_11h44.05.633,WM-Letters,2024.2.4,60.64303448051210,2026-01-06 11h44.18.873565 +0530,
1,DST_026_M_NUT.png,0,1,K,O,down,O,H,O,X,K,O,1,x,13,13,0,n,0,1.0242544000002500,None,down,1,0.5935471000002510,None,,,,,,,,,,,,,,,,,0,13,13,10,,,,,,,,,,,,,,,,,,,,,103.5532131,,,,,,,,,,,,,,,,,,,,,,,,,103.53570220000100,103.5532131,104.98655350000100,104.98655350000100,105.48654840000000,105.48654840000000,106.23652710000100,106.23652710000100,106.7365275000000,106.7365275000000,106.7365275000000,106.7365275000000,106.7365275000000,106.7365275000000,106.7365275000000,106.7365275000000,106.7365275000000,3.2327406000004000,3.249624799999770,106.93651610000100,106.93651610000100,106.93651610000100,106.93651610000100,106.93651610000100,106.93651610000100,106.93651610000100,107.77037790000000,n,0,1.0242544000002500,None,107.77150510000000,107.78650880000100,107.78650880000100,108.3871095000000,down,1,0.5935471000002510,None,108.38866400000000,108.4031616000000,108.95314550000100,108.88679960000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP102,1,2026-01-06_11h44.05.633,WM-Letters,2024.2.4,60.64303448051210,2026-01-06 11h44.18.873565 +0530,
1,DST_048_M_HPY.png,1,1,G,G,up,X,O,W,V,O,O,3,x,14,14,0,n,0,1.313620400000220,None,down,0,1.0675881999995900,None,,,,,,,,,,,,,,,,,0,14,14,2,,,,,,,,,,,,,,,,,,,,,108.95314550000100,,,,,,,,,,,,,,,,,,,,,,,,,108.93598910000000,108.95314550000100,110.38646300000100,110.38646300000100,110.88645710000000,110.88645710000000,111.63643740000000,111.63643740000000,112.13643770000000,112.13643770000000,112.13643770000000,112.13643770000000,112.13643770000000,112.13643770000000,112.13643770000000,112.13643770000000,112.13643770000000,3.2326437000001500,3.2495378000003300,112.3364371000010,112.3364371000010,112.3364371000010,112.3364371000010,112.3364371000010,112.3364371000010,112.3364371000010,113.45366240000000,n,0,1.313620400000220,None,113.45479550000100,113.46974470000100,113.46974470000100,114.55360000000000,down,0,1.0675881999995900,None,114.55520090000000,114.5697269000000,115.11971630000100,115.05331990000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP102,1,2026-01-06_11h44.05.633,WM-Letters,2024.2.4,60.64303448051210,2026-01-06 11h44.18.873565 +0530,
1,DST_116_M_NUT.png,0,1,B,P,down,Z,O,V,N,O,O,1,n,15,15,0,n,1,0.6756448000005550,None,down,1,0.6412224999994580,None,,,,,,,,,,,,,,,,,0,15,15,13,,,,,,,,,,,,,,,,,,,,,115.11971630000100,,,,,,,,,,,,,,,,,,,,,,,,,115.10571170000000,115.11971630000100,116.55302240000000,116.55302240000000,117.05301660000100,117.05301660000100,117.80301360000100,117.80301360000100,118.30300230000000,118.30300230000000,118.30300230000000,118.30300230000000,118.30300230000000,118.30300230000000,118.30300230000000,118.30300230000000,118.30300230000000,3.232725300000310,3.249620099999450,118.50298700000100,118.50298700000100,118.50298700000100,118.50298700000100,118.50298700000100,118.50298700000100,118.50298700000100,118.98690520000000,n,1,0.6756448000005550,None,118.98804000000000,119.00297470000100,119.00297470000100,119.65349700000000,down,1,0.6412224999994580,None,119.65507650000000,119.6696434000010,120.21963190000000,120.15321920000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP102,1,2026-01-06_11h44.05.633,WM-Letters,2024.2.4,60.64303448051210,2026-01-06 11h44.18.873565 +0530,
1,DST_142_F_NUT.png,0,0,P,T,down,W,O,O,V,O,X,2,x,16,16,0,x,1,0.8400360999994520,None,down,1,0.6908124999999930,None,,,,,,,,,,,,,,,,,0,16,16,17,,,,,,,,,,,,,,,,,,,,,120.21963190000000,,,,,,,,,,,,,,,,,,,,,,,,,120.20414130000100,120.21963190000000,121.65294630000100,121.65294630000100,122.15293760000100,122.15293760000100,122.90291920000100,122.90291920000100,123.40290920000000,123.40290920000000,123.40290920000000,123.40290920000000,123.40290920000000,123.40290920000000,123.40290920000000,123.40290920000000,123.40290920000000,3.2327304000000400,3.249638700000110,123.60289450000100,123.60289450000100,123.60289450000100,123.60289450000100,123.60289450000100,123.60289450000100,123.60289450000100,124.25348360000000,x,1,0.8400360999994520,None,124.25466130000000,124.26956140000000,124.26956140000000,124.97011360000000,down,1,0.6908124999999930,None,124.97040160000100,124.98619860000100,125.53622540000000,125.46982510000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP102,1,2026-01-06_11h44.05.633,WM-Letters,2024.2.4,60.64303448051210,2026-01-06 11h44.18.873565 +0530,
1,DST_065_F_HPY.png,1,0,H,N,down,O,N,Z,O,O,W,4,n,17,17,0,n,1,1.1758851000004100,None,down,1,0.5354710000001430,None,,,,,,,,,,,,,,,,,0,17,17,8,,,,,,,,,,,,,,,,,,,,,125.53622540000000,,,,,,,,,,,,,,,,,,,,,,,,,125.52461850000100,125.53622540000000,126.9695169000010,126.9695169000010,127.46951350000000,127.46951350000000,128.21949440000000,128.21949440000000,128.71948880000000,128.71948880000000,128.71948880000000,128.71948880000000,128.71948880000000,128.71948880000000,128.71948880000000,128.71948880000000,128.71948880000000,3.2327015999999300,3.2495940000008000,128.91948450000000,128.91948450000000,128.91948450000000,128.91948450000000,128.91948450000000,128.91948450000000,128.91948450000000,129.90341550000100,n,1,1.1758851000004100,None,129.90523390000000,129.9194675000010,129.9194675000010,130.4699666000010,down,1,0.5354710000001430,None,130.4702515000010,130.48613320000000,131.03612210000000,130.9697040000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP102,1,2026-01-06_11h44.05.633,WM-Letters,2024.2.4,60.64303448051210,2026-01-06 11h44.18.873565 +0530,
