srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_5.keys,key_resp_5.corr,key_resp_9.keys,key_resp_9.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,Prac1.thisRepN,Prac1.thisTrialN,Prac1.thisN,Prac1.thisIndex,Prac2.thisRepN,Prac2.thisTrialN,Prac2.thisN,Prac2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,key_resp_2.started,p_port.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,trail.stopped,Prac1.key_resp_2.keys,Prac1.key_resp_2.corr,Prac1.key_resp_2.rt,Prac1.key_resp_2.duration,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,Feedback5.stopped,Prac1.key_resp_8.keys,Prac1.key_resp_8.corr,Prac1.key_resp_8.rt,Prac1.key_resp_8.duration,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,key_resp_2.stopped,reset_accu.started,reset_accu.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,key_resp_5.started,p_port_2.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,key_resp_5.stopped,trail2.stopped,Prac2.key_resp_5.keys,Prac2.key_resp_5.corr,Feedback7.started,text_12.started,text_13.started,key_resp_9.started,text_12.stopped,text_13.stopped,key_resp_9.stopped,Feedback7.stopped,Prac2.key_resp_9.keys,Prac2.key_resp_9.corr,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,Prac2.key_resp_5.rt,Prac2.key_resp_5.duration,Prac2.key_resp_9.rt,Prac2.key_resp_9.duration,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,FB1.started,FB1.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,FB2.started,FB2.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,FB3.started,FB3.stopped,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,FB4.started,FB4.stopped,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,FB5.started,FB5.stopped,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,FB6.started,FB6.stopped,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,FB7.started,FB7.stopped,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,FB8.started,FB8.stopped,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,FB9.started,FB9.stopped,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,FB10.started,FB10.stopped,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,FB11.started,FB11.stopped,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,FB12.started,FB12.stopped,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
3,DST_183_F_HPY.png,1,0,Z  J  H  B  E,C,down,O,H,O,O,X,K,8,x,10,10,0,,,,,,,,,n,0,,,1.1558328999672085,None,,,,,,,down,1,1.0925527999643236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,5,,,,,,,,,,,,,,,,,,,,,,,,,2241.8403217000887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241.833723400021,2241.8403217000887,2243.2736337999813,2243.2736337999813,2245.2735946001485,2245.2735946001485,2247.773550800048,2247.773550800048,2248.273540500086,2248.273540500086,2248.273540500086,2248.273540500086,2248.273540500086,2248.273540500086,2248.273540500086,2248.273540500086,2248.273540500086,6.482613400090486,6.499539700103924,2248.473540400155,2248.473540400155,2248.473540400155,2248.473540400155,2248.473540400155,2248.473540400155,2248.473540400155,,2249.4407903000247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2249.4419379001483,2249.456860500155,2249.456860500155,2250.5573580001947,,,,,2250.558917999966,2250.5735078,2251.12350300001,2251.0570939001627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,0,1.1558328999672085,None,down,1,1.0925527999643236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
3,DST_002_F_HPY.png,1,0,Z  H  R  G  F,E,down,O,O,Z,V,N,O,8,n,11,11,0,,,,,,,,,n,1,,,0.9363534001167864,None,,,,,,,down,1,0.7873990999069065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,8,,,,,,,,,,,,,,,,,,,,,,,,,2251.12350300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251.1197834000923,2251.12350300001,2252.556807700079,2252.556807700079,2254.556774500059,2254.556774500059,2257.0567392001394,2257.0567392001394,2257.5567320000846,2257.5567320000846,2257.5567320000846,2257.5567320000846,2257.5567320000846,2257.5567320000846,2257.5567320000846,2257.5567320000846,2257.5567320000846,6.482677699998021,6.499575300142169,2257.7567255999893,2257.7567255999893,2257.7567255999893,2257.7567255999893,2257.7567255999893,2257.7567255999893,2257.7567255999893,,2258.5072486000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258.508394600125,2258.523350900039,2258.523350900039,2259.323939600028,,,,,2259.324238399975,2259.340000400087,2259.890022400068,2259.8236142001115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.9363534001167864,None,down,1,0.7873990999069065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
3,DST_118_M_NUT.png,0,1,J  A  P  Q  K,A,up,O,O,H,K,O,X,5,x,12,12,0,,,,,,,,,n,0,,,0.9040733999572694,None,,,,,,,up,1,0.9522752000484616,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,14,,,,,,,,,,,,,,,,,,,,,,,,,2259.890022400068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2259.877890800126,2259.890022400068,2261.323339499999,2261.323339499999,2263.3233025001828,2263.3233025001828,2265.823258300079,2265.823258300079,2266.323254100047,2266.323254100047,2266.323254100047,2266.323254100047,2266.323254100047,2266.323254100047,2266.323254100047,2266.323254100047,2266.323254100047,6.482615499990061,6.499506100080907,2266.5232542001177,2266.5232542001177,2266.5232542001177,2266.5232542001177,2266.5232542001177,2266.5232542001177,2266.5232542001177,,2267.2404809000436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2267.2416193999816,2267.2565972001757,2267.2565972001757,2268.2237333999947,,,,,2268.224041600013,2268.2398736001924,2268.7898830000777,2268.7235147000756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,0,0.9040733999572694,None,up,1,0.9522752000484616,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
3,DST_174_F_NUT.png,0,0,S  Y  D  Z  F,D,up,O,O,H,K,O,X,6,x,13,13,0,,,,,,,,,x,1,,,1.140570200048387,None,,,,,,,up,1,0.7948139000218362,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,15,,,,,,,,,,,,,,,,,,,,,,,,,2268.7898830000777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268.7787323000375,2268.7898830000777,2270.223189200042,2270.223189200042,2272.2231527999975,2272.2231527999975,2274.72310329997,2274.72310329997,2275.2231101000216,2275.2231101000216,2275.2231101000216,2275.2231101000216,2275.2231101000216,2275.2231101000216,2275.2231101000216,2275.2231101000216,2275.2231101000216,6.482667200034484,6.499567499849945,2275.4230993001256,2275.4230993001256,2275.4230993001256,2275.4230993001256,2275.4230993001256,2275.4230993001256,2275.4230993001256,,2276.373622999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2276.3747694001067,2276.389756400138,2276.389756400138,2277.1903066001832,,,,,2277.190595800057,2277.2064030000474,2277.756368200062,2277.689996600151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.140570200048387,None,up,1,0.7948139000218362,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
3,DST_177_F_NUT.png,0,0,K  P  R  E  Y,J,down,O,H,K,O,N,O,6,n,14,14,0,,,,,,,,,n,1,,,0.6154453000053763,None,,,,,,,down,1,1.0433295001275837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,19,,,,,,,,,,,,,,,,,,,,,,,,,2277.756368200062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2277.7433862001635,2277.756368200062,2279.1897056000307,2279.1897056000307,2281.1896856001113,2281.1896856001113,2283.6896171001717,2283.6896171001717,2284.1896069999784,2284.1896069999784,2284.1896069999784,2284.1896069999784,2284.1896069999784,2284.1896069999784,2284.1896069999784,2284.1896069999784,2284.1896069999784,6.482606400037184,6.499498300021514,2284.3896042001434,2284.3896042001434,2284.3896042001434,2284.3896042001434,2284.3896042001434,2284.3896042001434,2284.3896042001434,,2284.8068282001186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284.807957299985,2284.82293080003,2284.82293080003,2285.8735235000495,,,,,2285.8738196000922,2285.88959110016,2286.439573300071,2286.37317370018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6154453000053763,None,down,1,1.0433295001275837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
3,DST_064_M_NUT.png,0,1,K  Q  O  D  V,G,down,O,H,X,O,K,O,5,x,15,15,0,,,,,,,,,x,1,,,0.87837990000844,None,,,,,,,down,1,0.7254466000013053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,10,,,,,,,,,,,,,,,,,,,,,,,,,2286.439573300071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2286.4247950001154,2286.439573300071,2287.872896300163,2287.872896300163,2289.8728541000746,2289.8728541000746,2292.372835100163,2292.372835100163,2292.8728364000563,2292.8728364000563,2292.8728364000563,2292.8728364000563,2292.8728364000563,2292.8728364000563,2292.8728364000563,2292.8728364000563,2292.8728364000563,6.482605999801308,6.499513399787247,2293.072806700133,2293.072806700133,2293.072806700133,2293.072806700133,2293.072806700133,2293.072806700133,2293.072806700133,,2293.7567261001095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2293.757873600116,2293.772806700086,2293.772806700086,2294.50667290017,,,,,2294.5069677000865,2294.5227961000055,2295.072793400148,2295.006382300053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.87837990000844,None,down,1,0.7254466000013053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
3,DST_093_M_NUT.png,0,1,S  M  B  Y  Q,M,up,W,N,O,O,O,Z,5,n,16,16,0,,,,,,,,,n,1,,,1.086595900123939,None,,,,,,,down,0,1.1109921999741346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,12,,,,,,,,,,,,,,,,,,,,,,,,,2295.072793400148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.065978200175,2295.072793400148,2296.506099099992,2296.506099099992,2298.506057200022,2298.506057200022,2301.0059971001465,2301.0059971001465,2301.5060401000082,2301.5060401000082,2301.5060401000082,2301.5060401000082,2301.5060401000082,2301.5060401000082,2301.5060401000082,2301.5060401000082,2301.5060401000082,6.482702799839899,6.499698099913076,2301.706008200068,2301.706008200068,2301.706008200068,2301.706008200068,2301.706008200068,2301.706008200068,2301.706008200068,,2302.6066340000834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2302.6077813999727,2302.622635900043,2302.622635900043,2303.7398679000326,,,,,2303.741497500101,2303.755964800017,2304.3059678999707,2304.2395684001967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.086595900123939,None,down,0,1.1109921999741346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
3,DST_177_F_HPY.png,1,0,K  C  T  Z  D,L,down,V,O,X,O,O,W,8,x,17,17,0,,,,,,,,,x,1,,,0.5834568999707699,None,,,,,,,down,1,0.9748678000178188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,6,,,,,,,,,,,,,,,,,,,,,,,,,2304.3059678999707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2304.294361800188,2304.3059678999707,2305.73927310016,2305.73927310016,2307.73923940002,2307.73923940002,2310.239201700082,2310.239201700082,2310.739198300056,2310.739198300056,2310.739198300056,2310.739198300056,2310.739198300056,2310.739198300056,2310.739198300056,2310.739198300056,2310.739198300056,6.482643299968913,6.499530199915171,2310.9391795999836,2310.9391795999836,2310.9391795999836,2310.9391795999836,2310.9391795999836,2310.9391795999836,2310.9391795999836,,2311.3232183000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311.324372000061,2311.339179400122,2311.339179400122,2312.323070600163,,,,,2312.3246440000366,2312.339169600047,2312.889169400092,2312.822766400175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.5834568999707699,None,down,1,0.9748678000178188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
3,DST_009_F_HPY.png,1,0,F  Z  Y  Q  K,M,down,O,O,K,H,X,O,8,x,18,18,0,,,,,,,,,x,1,,,0.8191687001381069,None,,,,,,,down,1,1.183075699955225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,9,,,,,,,,,,,,,,,,,,,,,,,,,2312.889169400092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.8803352999967,2312.889169400092,2314.3224733001553,2314.3224733001553,2316.322436900111,2316.322436900111,2318.8224047000986,2318.8224047000986,2319.3223857001867,2319.3223857001867,2319.3223857001867,2319.3223857001867,2319.3223857001867,2319.3223857001867,2319.3223857001867,2319.3223857001867,2319.3223857001867,6.482620200142264,6.499508599983528,2319.522396299988,2319.522396299988,2319.522396299988,2319.522396299988,2319.522396299988,2319.522396299988,2319.522396299988,,2320.156242700061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320.1573650999926,2320.172369300155,2320.172369300155,2321.3562680000905,,,,,2321.3565728999674,2321.3723484000657,2321.922347899992,2321.8559153000824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.8191687001381069,None,down,1,1.183075699955225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
3,DST_065_F_NUT.png,0,0,M  R  V  J  Q,H,down,N,O,O,O,Z,W,6,n,19,19,0,,,,,,,,,n,1,,,0.8304270000662655,None,,,,,,,down,1,1.0546275998931378,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,17,,,,,,,,,,,,,,,,,,,,,,,,,2321.922347899992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321.9140223001596,2321.922347899992,2323.355653700186,2323.355653700186,2325.3556276001036,2325.3556276001036,2327.85558650014,2327.85558650014,2328.355575800175,2328.355575800175,2328.355575800175,2328.355575800175,2328.355575800175,2328.355575800175,2328.355575800175,2328.355575800175,2328.355575800175,6.4826001999899745,6.499497700016946,2328.5555754001252,2328.5555754001252,2328.5555754001252,2328.5555754001252,2328.5555754001252,2328.5555754001252,2328.5555754001252,,2329.189497700194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.190637400141,2329.2055683000945,2329.2055683000945,2330.27273029997,,,,,2330.273026900133,2330.2888741001952,2330.7888684000354,2330.7724695000798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8304270000662655,None,down,1,1.0546275998931378,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330.7725896001793,2330.772796300007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330.772825699998,2330.7888684000354,2330.7888684000354,2334.805938299978,space,4.012255199952051,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
1,DST_183_F_NUT.png,0,0,Y,A,down,O,Z,W,O,O,X,2,x,0,0,0,x,1,0.5006349000614136,None,,,,,,,,,,,,,down,1,0.5596727000083774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,18,,,,,,,,,,,,,,,,,,,,,2334.8721415000036,,,,,,,,,2334.863768800162,2334.8721415000036,2336.305454000132,2336.305454000132,2336.8054369001184,2336.8054369001184,2337.5554170999676,2337.5554170999676,2338.055428700056,2338.055428700056,2338.055428700056,2338.055428700056,2338.055428700056,2338.055428700056,2338.055428700056,2338.055428700056,2338.055428700056,3.232782799983397,3.2497157999314368,2338.255417200038,2338.255417200038,2338.255417200038,2338.255417200038,2338.255417200038,2338.255417200038,2338.255417200038,2338.5726165000815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2338.573757900158,2338.5887456000783,2338.5887456000783,2339.1559640001506,,,,,2339.1562620000914,2339.1720736001153,2339.722050300101,2339.6556820000987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.5006349000614136,None,down,1,0.5596727000083774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
1,DST_016_M_NUT.png,0,1,L,Q,down,O,K,H,O,O,N,1,n,1,1,0,n,1,0.5817954000085592,None,,,,,,,,,,,,,down,1,0.5862905001267791,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,14,,,,,,,,,,,,,,,,,,,,,2339.722050300101,,,,,,,,,2339.7038016000297,2339.722050300101,2341.1553678000346,2341.1553678000346,2341.6553633001167,2341.6553633001167,2342.4053446000908,2342.4053446000908,2342.9053384000435,2342.9053384000435,2342.9053384000435,2342.9053384000435,2342.9053384000435,2342.9053384000435,2342.9053384000435,2342.9053384000435,2342.9053384000435,3.232645600102842,3.2495639000553638,2343.1053295000456,2343.1053295000456,2343.1053295000456,2343.1053295000456,2343.1053295000456,2343.1053295000456,2343.1053295000456,2343.489306600066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2343.490468400065,2343.5053187999874,2343.5053187999874,2344.105833900161,,,,,2344.106128900079,2344.1219860001,2344.6719717001542,2344.6056711000856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.5817954000085592,None,down,1,0.5862905001267791,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
