srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,Prac1.thisRepN,Prac1.thisTrialN,Prac1.thisN,Prac1.thisIndex,Prac2.thisRepN,Prac2.thisTrialN,Prac2.thisN,Prac2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,key_resp_2.started,p_port.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,trail.stopped,Prac1.key_resp_2.keys,Prac1.key_resp_2.corr,Prac1.key_resp_2.rt,Prac1.key_resp_2.duration,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,text_10.stopped,key_resp_8.stopped,Feedback5.stopped,Prac1.key_resp_8.keys,Prac1.key_resp_8.corr,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,Prac1.key_resp_8.rt,Prac1.key_resp_8.duration,key_resp_2.stopped,reset_accu.started,reset_accu.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,key_resp_5.started,p_port_2.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,Prac2.key_resp_5.keys,Prac2.key_resp_5.corr,Prac2.key_resp_5.rt,Prac2.key_resp_5.duration,Feedback7.started,text_12.started,text_13.started,key_resp_9.started,text_12.stopped,text_13.stopped,key_resp_9.stopped,Feedback7.stopped,Prac2.key_resp_9.keys,Prac2.key_resp_9.corr,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,Prac2.key_resp_9.rt,Prac2.key_resp_9.duration,key_resp_5.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,text_3.stopped,key_resp_3.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block3.key_resp_2.rt,block3.key_resp_2.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,text_8.stopped,key_resp_7.stopped,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
3,DST_115_M_HPY.png,1,1,F,M,down,O,O,V,X,Z,O,3,x,2,2,0,x,1,0.8164080999558792,None,,,,,,,,,,,,,down,1,0.724842100054957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882.6831045999425,,,,,,,,,1882.6790120999794,1882.6831045999425,1884.11174209998,1884.11174209998,1884.611545599997,1884.611545599997,1885.36154860002,1885.36154860002,1885.8629286999349,1885.8629286999349,1885.8629286999349,1885.8629286999349,1885.8629286999349,1885.8629286999349,1885.8629286999349,1885.8629286999349,1885.8629286999349,3.2474251999519765,3.266085699899122,1886.0616958999308,1886.0616958999308,1886.0616958999308,1886.0616958999308,1886.0616958999308,1886.0616958999308,1886.0616958999308,1886.6965565999271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886.7000080000143,1886.7112348999362,1886.7112348999362,1887.4467783999862,,,,,1887.447715300019,1887.461418599938,1888.027389499941,1887.9455070999684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.8164080999558792,None,down,1,0.724842100054957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
3,DST_040_F_NUT.png,0,0,I,S,down,Z,O,O,N,O,K,2,n,3,3,0,n,1,0.9637457000790164,None,,,,,,,,,,,,,down,1,0.6502601000247523,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888.027389499941,,,,,,,,,1888.0244237999432,1888.027389499941,1889.4616500999546,1889.4616500999546,1889.9616396999918,1889.9616396999918,1890.711626000004,1890.711626000004,1891.2111457999563,1891.2111457999563,1891.2111457999563,1891.2111457999563,1891.2111457999563,1891.2111457999563,1891.2111457999563,1891.2111457999563,1891.2111457999563,3.2480154000222683,3.2645706000039354,1891.4113829999696,1891.4113829999696,1891.4113829999696,1891.4113829999696,1891.4113829999696,1891.4113829999696,1891.4113829999696,1892.1796361999586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.182461899938,1892.1948092000093,1892.1948092000093,1892.8466251000063,,,,,1892.8473717999877,1892.8611521000275,1893.430708299973,1893.3455335999606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.9637457000790164,None,down,1,0.6502601000247523,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
3,DST_046_F_NUT.png,0,0,J,T,down,O,W,V,X,O,O,2,x,4,4,0,x,1,0.7944667999399826,None,,,,,,,,,,,,,down,1,0.5938689999748021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893.430708299973,,,,,,,,,1893.426462000003,1893.430708299973,1894.8615755999926,1894.8615755999926,1895.3615487000206,1895.3615487000206,1896.1115313000046,1896.1115313000046,1896.6115654000314,1896.6115654000314,1896.6115654000314,1896.6115654000314,1896.6115654000314,1896.6115654000314,1896.6115654000314,1896.6115654000314,1896.6115654000314,3.248173199943267,3.265640900004655,1896.8115025999723,1896.8115025999723,1896.8115025999723,1896.8115025999723,1896.8115025999723,1896.8115025999723,1896.8115025999723,1897.4131562999683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897.4144179000286,1897.4277522999328,1897.4277522999328,1898.0301590999588,,,,,1898.0305148999905,1898.0465149999363,,1898.5452797999606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7944667999399826,None,down,1,0.5938689999748021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
3,DST_012_M_NUT.png,0,1,D,P,down,O,X,O,O,Z,W,1,x,5,5,0,x,1,0.6778883000370115,None,,,,,,,,,,,,,down,1,0.9118333000224084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898.6383924999973,,,,,,,,,1898.6353822000092,1898.6383924999973,1900.0463415000122,1900.0463415000122,1900.5448044999503,1900.5448044999503,1901.2946076999651,1901.2946076999651,1901.7959698999766,1901.7959698999766,1901.7959698999766,1901.7959698999766,1901.7959698999766,1901.7959698999766,1901.7959698999766,1901.7959698999766,1901.7959698999766,3.2477916999487206,3.266085600014776,1901.9946196000092,1901.9946196000092,1901.9946196000092,1901.9946196000092,1901.9946196000092,1901.9946196000092,1901.9946196000092,1902.4799941999372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1902.483487199992,1902.4944693000289,1902.4944693000289,1903.415032299934,,,,,1903.416047799983,1903.42767679994,1904.0092634999892,1903.912268199958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6778883000370115,None,down,1,0.9118333000224084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
3,DST_002_F_NUT.png,0,0,H,H,up,N,O,Z,O,H,O,2,n,6,6,0,n,1,1.2414481999585405,None,,,,,,,,,,,,,down,0,0.5177141999593005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904.0092634999892,,,,,,,,,1904.0051561000291,1904.0092634999892,1905.4282225000206,1905.4282225000206,1905.9281975999475,1905.9281975999475,1906.678178400034,1906.678178400034,1907.1779574999819,1907.1779574999819,1907.1779574999819,1907.1779574999819,1907.1779574999819,1907.1779574999819,1907.1779574999819,1907.1779574999819,1907.1779574999819,3.246405499987304,3.263510499964468,1907.3779456999619,1907.3779456999619,1907.3779456999619,1907.3779456999619,1907.3779456999619,1907.3779456999619,1907.3779456999619,1908.42962109996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908.4327571999747,1908.4446209999733,1908.4446209999733,1908.9783157999627,,,,,1908.9799547999864,1908.9942213000031,1909.5644556999905,1909.47927599994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.2414481999585405,None,down,0,0.5177141999593005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
3,DST_030_M_HPY.png,1,1,A,K,down,O,N,W,O,V,O,3,n,7,7,0,x,0,0.8840656999964267,None,,,,,,,,,,,,,up,0,0.448408400057815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909.5644556999905,,,,,,,,,1909.561468299944,1909.5644556999905,1910.9779800999677,1910.9779800999677,1911.4779361999827,1911.4779361999827,1912.2279719000217,1912.2279719000217,1912.7279236000031,1912.7279236000031,1912.7279236000031,1912.7279236000031,1912.7279236000031,1912.7279236000031,1912.7279236000031,1912.7279236000031,1912.7279236000031,3.232945399940945,3.2503075000131503,1912.927958299988,1912.927958299988,1912.927958299988,1912.927958299988,1912.927958299988,1912.927958299988,1912.927958299988,1913.6281255999347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.6293155000312,1913.6441557999933,1913.6441557999933,1914.0963582999539,,,,,1914.097088499926,1914.1108486999292,1914.6824222999858,1914.5958143000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0,0.8840656999964267,None,up,0,0.448408400057815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
3,DST_026_M_HPY.png,1,1,A,A,up,O,K,X,H,O,O,3,x,8,8,0,x,1,1.3529252000153065,None,,,,,,,,,,,,,up,1,0.8180873000528663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914.6824222999858,,,,,,,,,1914.6783375999657,1914.6824222999858,1916.0981842000037,1916.0981842000037,1916.5974838000257,1916.5974838000257,1917.3446425999282,1917.3446425999282,1917.8647670999635,1917.8647670999635,1917.8647670999635,1917.8647670999635,1917.8647670999635,1917.8647670999635,1917.8647670999635,1917.8647670999635,1917.8647670999635,3.2482177999336272,3.2690828000195324,1918.0605815999443,1918.0605815999443,1918.0605815999443,1918.0605815999443,1918.0605815999443,1918.0605815999443,1918.0605815999443,1919.229448499973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919.2328650000272,1919.243908299948,1919.243908299948,1920.077782999957,,,,,1920.0793870999478,1920.0939039000077,,1920.5779896000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.3529252000153065,None,up,1,0.8180873000528663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
3,DST_173_F_HPY.png,1,0,E,E,up,O,O,Z,O,X,V,4,x,9,9,0,x,1,1.1815659999847412,None,,,,,,,,,,,,,up,1,0.6712293999735266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.6642328000162,,,,,,,,,1920.6628215999808,1920.6642328000162,1922.0777906000149,1922.0777906000149,1922.57778339996,1922.57778339996,1923.3274031999754,1923.3274031999754,1923.827825599932,1923.827825599932,1923.827825599932,1923.827825599932,1923.827825599932,1923.827825599932,1923.827825599932,1923.827825599932,1923.827825599932,3.2334976999554783,3.251061499933712,1924.02737409994,1924.02737409994,1924.02737409994,1924.02737409994,1924.02737409994,1924.02737409994,1924.02737409994,1925.012780399993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.0162297999486,1925.0271375000011,1925.0271375000011,1925.711231000023,,,,,1925.7115750999656,1925.7271471000277,1926.2926989999833,1926.2117331000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.1815659999847412,None,up,1,0.6712293999735266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
3,DST_129_F_HPY.png,1,0,V,V,up,O,W,O,Z,X,O,4,x,10,10,0,x,1,0.6556302000535652,None,,,,,,,,,,,,,up,1,0.38453310006298125,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926.2926989999833,,,,,,,,,1926.2907003000146,1926.2926989999833,1927.7104247999378,1927.7104247999378,1928.2110968999332,1928.2110968999332,1928.9610659999307,1928.9610659999307,1929.4606411999557,1929.4606411999557,1929.4606411999557,1929.4606411999557,1929.4606411999557,1929.4606411999557,1929.4606411999557,1929.4606411999557,1929.4606411999557,3.233226100099273,3.249980700085871,1929.6606517999899,1929.6606517999899,1929.6606517999899,1929.6606517999899,1929.6606517999899,1929.6606517999899,1929.6606517999899,1930.1278721999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.1291445000097,1930.1437400999712,1930.1437400999712,1930.5443132999353,,,,,1930.5446283000056,1930.5604113999289,,1931.0445099000353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6556302000535652,None,up,1,0.38453310006298125,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
3,DST_164_F_HPY.png,1,0,L,L,up,O,O,W,O,N,V,4,n,11,11,0,x,0,0.7178034000098705,None,,,,,,,,,,,,,up,1,0.35270829999353737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931.1385393999517,,,,,,,,,1931.1371309999377,1931.1385393999517,1932.5442874999717,1932.5442874999717,1933.04424930003,1933.04424930003,1933.794231100008,1933.794231100008,1934.294069699943,1934.294069699943,1934.294069699943,1934.294069699943,1934.294069699943,1934.294069699943,1934.294069699943,1934.294069699943,1934.294069699943,3.2333912999602035,3.2504249999765307,1934.4940278999275,1934.4940278999275,1934.4940278999275,1934.4940278999275,1934.4940278999275,1934.4940278999275,1934.4940278999275,1935.02901129995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.0321954999818,1935.0440012000035,1935.0440012000035,1935.411015199963,,,,,1935.411328600021,1935.4270068999613,,1935.9111808999442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0,0.7178034000098705,None,up,1,0.35270829999353737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
3,DST_047_M_NUT.png,0,1,L,L,up,X,K,O,O,O,H,1,x,12,12,0,x,1,1.4912224999861792,None,,,,,,,,,,,,,up,1,0.6076166999991983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.9929493999807,,,,,,,,,1935.9909542000387,1935.9929493999807,1937.4102730000159,1937.4102730000159,1937.910591199994,1937.910591199994,1938.6608550000237,1938.6608550000237,1939.160948200035,1939.160948200035,1939.160948200035,1939.160948200035,1939.160948200035,1939.160948200035,1939.160948200035,1939.160948200035,1939.160948200035,3.2331962999887764,3.2508837999776006,1939.3604454000015,1939.3604454000015,1939.3604454000015,1939.3604454000015,1939.3604454000015,1939.3604454000015,1939.3604454000015,1940.6619529000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940.6622070999583,1940.6771804000018,1940.6771804000018,1941.2945458999602,,,,,1941.294860300026,1941.310229799943,1941.868851999985,1941.795488200034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.4912224999861792,None,up,1,0.6076166999991983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
3,DST_084_M_NUT.png,0,1,R,R,up,O,O,N,W,V,O,1,n,13,13,0,x,0,1.1153038000920787,None,,,,,,,,,,,,,up,1,0.7467545999679714,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941.868851999985,,,,,,,,,1941.8674529999262,1941.868851999985,1943.2940987999318,1943.2940987999318,1943.7941780999536,1943.7941780999536,1944.5441763999406,1944.5441763999406,1945.0437460000394,1945.0437460000394,1945.0437460000394,1945.0437460000394,1945.0437460000394,1945.0437460000394,1945.0437460000394,1945.0437460000394,1945.0437460000394,3.2329997000051662,3.249767899978906,1945.2436975999735,1945.2436975999735,1945.2436975999735,1945.2436975999735,1945.2436975999735,1945.2436975999735,1945.2436975999735,1946.1622793999268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946.1656216999982,1946.1768202999374,1946.1768202999374,1946.9294985999586,,,,,1946.9302685000002,1946.9435251000104,1947.5115235999692,1947.4280761999544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0,1.1153038000920787,None,up,1,0.7467545999679714,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
3,DST_146_F_HPY.png,1,0,M,A,down,K,O,O,N,H,O,4,n,14,14,0,n,1,1.3482851999578997,None,,,,,,,,,,,,,down,1,0.9878509999252856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.5115235999692,,,,,,,,,1947.5095180999488,1947.5115235999692,1948.943866699934,1948.943866699934,1949.443801300018,1949.443801300018,1950.1938890999882,1950.1938890999882,1950.6938751999987,1950.6938751999987,1950.6938751999987,1950.6938751999987,1950.6938751999987,1950.6938751999987,1950.6938751999987,1950.6938751999987,1950.6938751999987,3.247670799959451,3.2651443999493495,1950.8937977999449,1950.8937977999449,1950.8937977999449,1950.8937977999449,1950.8937977999449,1950.8937977999449,1950.8937977999449,1952.045879399986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.0493577999296,1952.060070800013,1952.060070800013,1953.061589699937,,,,,1953.062183000031,1953.0768467999296,1953.638387199957,1953.5620342999464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.3482851999578997,None,down,1,0.9878509999252856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
3,DST_022_M_HPY.png,1,1,B,L,down,O, V,O,Z,O,N,3,n,15,15,0,n,1,1.0855402000015602,None,,,,,,,,,,,,,down,1,1.195926500018686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.638387199957,,,,,,,,,1953.637154199998,1953.638387199957,1955.0606816000072,1955.0606816000072,1955.577254200005,1955.577254200005,1956.3273353999248,1956.3273353999248,1956.826897299965,1956.826897299965,1956.826897299965,1956.826897299965,1956.826897299965,1956.826897299965,1956.826897299965,1956.826897299965,1956.826897299965,3.2490538000129163,3.265832099947147,1957.026892599999,1957.026892599999,1957.026892599999,1957.026892599999,1957.026892599999,1957.026892599999,1957.026892599999,1957.9274806999601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.9286962000187,1957.9432971000206,1957.9432971000206,1959.1459764000028,,,,,1959.1469445999246,1959.1600074999733,1959.724953499972,1959.645204899949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.0855402000015602,None,down,1,1.195926500018686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
