srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,p_port.started,key_resp_2.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,trail.stopped,trials.key_resp_2.keys,trials.key_resp_2.corr,trials.key_resp_2.rt,trials.key_resp_2.duration,feedback.started,msg1.started,text_3.started,key_resp_3.started,msg1.stopped,feedback.stopped,trials.key_resp_3.keys,trials.key_resp_3.corr,trials.key_resp_3.rt,trials.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,p_port_2.started,key_resp_5.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,trials_2.key_resp_5.keys,trials_2.key_resp_5.corr,trials_2.key_resp_5.rt,trials_2.key_resp_5.duration,Feedback3.started,text_7.started,text_8.started,key_resp_7.started,text_7.stopped,Feedback3.stopped,trials_2.key_resp_7.keys,trials_2.key_resp_7.corr,trials_2.key_resp_7.rt,trials_2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
3,DST_089_M_NUT.png,0,1,168685,8,up,O,O,O,X,O,O,5,x,1,1,0,,,,,,,,,x,1,0.7795228999998470,None,up,1,0.9447037999998430,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,1060.4600832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.4453056000000,1060.4600832,1061.8267186000000,1061.8267186000000,1063.8266846000000,1063.8266846000000,1066.3266414,1066.3266414,1066.8266329000000,1066.8266329000000,1066.8266329000000,1066.8266329000000,1066.8266329000000,1066.8266329000000,1066.8266329000000,1066.8266329000000,6.482606900000060,1066.8266329000000,6.499495300000040,1067.026624,1067.026624,1067.026624,1067.026624,1067.026624,1067.026624,1067.026624,1067.6105263,,,,,1067.6116432,1067.6266127,1068.1099467,1068.1099467,1068.1266,1069.0604550000000,,,,,1069.06052,1069.0765942000000,1069.6599197,1069.5602147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7795228999998470,None,up,1,0.9447037999998430,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
3,DST_183_F_HPY.png,1,0,491702,8,down,O,O,O,O,X,O,8,x,2,2,0,,,,,,,,,x,1,0.6510349000000130,None,down,1,0.828190899999754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,1069.6599197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.6394614,1069.6599197,1071.0599042,1071.0599042,1073.0598619000000,1073.0598619000000,1075.5598093000000,1075.5598093000000,1076.0598100000000,1076.0598100000000,1076.0598100000000,1076.0598100000000,1076.0598100000000,1076.0598100000000,1076.0598100000000,1076.0598100000000,6.482659199999940,1076.0598100000000,6.4995607999999300,1076.2598017,1076.2598017,1076.2598017,1076.2598017,1076.2598017,1076.2598017,1076.2598017,1076.7269818,,,,,1076.7281116,1076.7431392000000,1077.2264518000000,1077.2264518000000,1077.2431217000000,1078.0603410000000,,,,,1078.0604056000000,1078.0764360000000,1078.659764,1078.5600237000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6510349000000130,None,down,1,0.828190899999754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
3,DST_118_M_NUT.png,0,1,485135,5,up,O,O,O,O,O,X,5,x,3,3,0,,,,,,,,,x,1,0.6348376000000830,None,up,1,0.6368975000000320,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,14,,,,,,,,,,,,,,,,,,,,,,,,,1078.659764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.6452804,1078.659764,1080.0597396000000,1080.0597396000000,1082.0597029,1082.0597029,1084.5596399,1084.5596399,1085.0596576000000,1085.0596576000000,1085.0596576000000,1085.0596576000000,1085.0596576000000,1085.0596576000000,1085.0596576000000,1085.0596576000000,6.482618200000160,1085.0596576000000,6.499524899999870,1085.2596488,1085.2596488,1085.2596488,1085.2596488,1085.2596488,1085.2596488,1085.2596488,1085.7101703000000,,,,,1085.711304,1085.7263046000000,1086.2096298000000,1086.2096298000000,1086.2262977,1086.8601378000000,,,,,1086.8602031,1086.876283,1087.4596174000000,1087.3599087000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6348376000000830,None,up,1,0.6368975000000320,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
3,DST_174_F_NUT.png,0,0,247347,7,up,O,O,O,O,O,X,6,x,4,4,0,,,,,,,,,x,1,0.6183175000001030,None,up,1,0.9735141999999540,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,15,,,,,,,,,,,,,,,,,,,,,,,,,1087.4596174000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.4393284000000,1087.4596174000000,1088.8595823,1088.8595823,1090.8595463000000,1090.8595463000000,1093.3594999000000,1093.3594999000000,1093.8594961,1093.8594961,1093.8594961,1093.8594961,1093.8594961,1093.8594961,1093.8594961,1093.8594961,6.482669600000010,1093.8594961,6.499606500000030,1094.0595064,1094.0595064,1094.0595064,1094.0595064,1094.0595064,1094.0595064,1094.0595064,1094.4933546000000,,,,,1094.4944800000000,1094.5094865,1094.9928039000000,1094.9928039000000,1095.009477,1095.9766373000000,,,,,1095.9767076000000,1095.9927901,1096.5427921,1096.4763954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6183175000001030,None,up,1,0.9735141999999540,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
3,DST_157_F_NUT.png,0,0,192247,8,down,O,O,O,O,N,O,6,n,5,5,0,,,,,,,,,n,1,0.6780007000002120,None,down,1,0.5349200000000570,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,18,,,,,,,,,,,,,,,,,,,,,,,,,1096.5427921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.5281250000000,1096.5427921,1097.9760915000000,1097.9760915000000,1099.9760301000000,1099.9760301000000,1102.4760020000000,1102.4760020000000,1102.9759981000000,1102.9759981000000,1102.9759981000000,1102.9759981000000,1102.9759981000000,1102.9759981000000,1102.9759981000000,1102.9759981000000,6.48266139999987,1102.9759981000000,6.499555800000050,1103.1759824,1103.1759824,1103.1759824,1103.1759824,1103.1759824,1103.1759824,1103.1759824,1103.6598349,,,,,1103.6609584000000,1103.6759735,1104.1593108000000,1104.1593108000000,1104.1759958000000,1104.7098401000000,,,,,1104.7099067,1104.7259627000000,1105.3093018,1105.2096593000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6780007000002120,None,down,1,0.5349200000000570,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
3,DST_093_M_NUT.png,0,1,284264,2,up,O,N,O,O,O,O,5,n,6,6,0,,,,,,,,,n,1,0.6413674999998880,None,up,1,0.6753123000003140,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,12,,,,,,,,,,,,,,,,,,,,,,,,,1105.3093018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.2974841,1105.3093018,1106.7092747000000,1106.7092747000000,1108.7092324,1108.7092324,1111.2091915,1111.2091915,1111.7091960000000,1111.7091960000000,1111.7091960000000,1111.7091960000000,1111.7091960000000,1111.7091960000000,1111.7091960000000,1111.7091960000000,6.482661300000020,1111.7091960000000,6.49956229999998,1111.9091753000000,1111.9091753000000,1111.9091753000000,1111.9091753000000,1111.9091753000000,1111.9091753000000,1111.9091753000000,1112.3597367000000,,,,,1112.3608601,1112.3758562000000,1112.8591696000000,1112.8591696000000,1112.8758336,1113.5430093,,,,,1113.5430792000000,1113.5591625000000,1114.1424824,1114.0427450000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6413674999998880,None,up,1,0.6753123000003140,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
3,DST_009_F_HPY.png,1,0,264523,7,down,O,O,O,O,X,O,8,x,7,7,0,,,,,,,,,x,1,0.5683579999999890,None,down,1,0.6519659999999020,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,1114.1424824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.1214337000000,1114.1424824,1115.5424606000000,1115.5424606000000,1117.5424188000000,1117.5424188000000,1120.0423794000000,1120.0423794000000,1120.5423762,1120.5423762,1120.5423762,1120.5423762,1120.5423762,1120.5423762,1120.5423762,1120.5423762,6.482662800000070,1120.5423762,6.4995615000002500,1120.742362,1120.742362,1120.742362,1120.742362,1120.742362,1120.742362,1120.742362,1121.1263102000000,,,,,1121.1274412000000,1121.1423425000000,1121.6256897000000,1121.6256897000000,1121.6423535,1122.2928567,,,,,1122.2929259000000,1122.3090024000000,1122.8756687,1122.7925925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.5683579999999890,None,down,1,0.6519659999999020,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
3,DST_186_F_NUT.png,0,0,821020,0,up,O,O,O,O,O,X,6,x,8,8,0,,,,,,,,,x,1,0.562561100000039,None,down,0,0.5038739000001440,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,16,,,,,,,,,,,,,,,,,,,,,,,,,1122.8756687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.8708412,1122.8756687,1124.2923054000000,1124.2923054000000,1126.2922514000000,1126.2922514000000,1128.7922246000000,1128.7922246000000,1129.2922285,1129.2922285,1129.2922285,1129.2922285,1129.2922285,1129.2922285,1129.2922285,1129.2922285,6.482672300000100,1129.2922285,6.499556899999790,1129.4922153000000,1129.4922153000000,1129.4922153000000,1129.4922153000000,1129.4922153000000,1129.4922153000000,1129.4922153000000,1129.8594018,,,,,1129.8605192,1129.8755457000000,1130.3588669,1130.3588669,1130.3755262,1130.8760589000000,,,,,1130.8774689000000,1130.8921892000000,1131.4588489000000,1131.3757648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.562561100000039,None,down,0,0.5038739000001440,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
3,DST_064_M_NUT.png,0,1,985948,7,down,O,O,X,O,O,O,5,x,9,9,0,,,,,,,,,x,1,0.5221642000001340,None,down,1,0.6338914999996630,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,1131.4588489000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.4492164000000,1131.4588489000000,1132.8754854,1132.8754854,1134.875454,1134.875454,1137.3754031000000,1137.3754031000000,1137.8754012,1137.8754012,1137.8754012,1137.8754012,1137.8754012,1137.8754012,1137.8754012,1137.8754012,6.4826617999997300,1137.8754012,6.499541099999990,1138.0753978000000,1138.0753978000000,1138.0753978000000,1138.0753978000000,1138.0753978000000,1138.0753978000000,1138.0753978000000,1138.4092645,,,,,1138.4104571000000,1138.4253993000000,1138.9087177000000,1138.9087177000000,1138.9253849000000,1139.5592143,,,,,1139.5605713,1139.5753733000000,1140.1586997,1140.0589607000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.5221642000001340,None,down,1,0.6338914999996630,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
3,DST_131_F_HPY.png,1,0,489267,7,up,O,O,O,O,O,X,8,x,10,10,0,,,,,,,,,x,1,0.5994525999999500,None,up,1,1.0434307999999000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,1140.1586997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.1447589,1140.1586997,1141.5586696,1141.5586696,1143.5586409000000,1143.5586409000000,1146.0585891,1146.0585891,1146.5585933000000,1146.5585933000000,1146.5585933000000,1146.5585933000000,1146.5585933000000,1146.5585933000000,1146.5585933000000,1146.5585933000000,6.482676499999800,1146.5585933000000,6.499588799999860,1146.7585839000000,1146.7585839000000,1146.7585839000000,1146.7585839000000,1146.7585839000000,1146.7585839000000,1146.7585839000000,1147.1591364,,,,,1147.1602829000000,1147.1752478000000,1147.6585679,1147.6585679,1147.6752317,1148.7091087,,,,,1148.7091787,1148.7252147,1149.2918773000000,1149.2087967000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.5994525999999500,None,up,1,1.0434307999999000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
3,DST_177_F_NUT.png,0,0,843904,5,down,O,O,O,O,N,O,6,n,11,11,0,,,,,,,,,n,1,0.4897443999998360,None,down,1,0.6097775000002910,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,19,,,,,,,,,,,,,,,,,,,,,,,,,1149.2918773000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.2819684,1149.2918773000000,1150.7085094,1150.7085094,1152.7084905000000,1152.7084905000000,1155.2084326,1155.2084326,1155.7084316,1155.7084316,1155.7084316,1155.7084316,1155.7084316,1155.7084316,1155.7084316,1155.7084316,6.482628000000200,1155.7084316,6.499505600000250,1155.9084243000000,1155.9084243000000,1155.9084243000000,1155.9084243000000,1155.9084243000000,1155.9084243000000,1155.9084243000000,1156.2089491000000,,,,,1156.2100836,1156.2250857,1156.7084089,1156.7084089,1156.7250801,1157.3255517000000,,,,,1157.3256201,1157.3417272000000,1157.90839,1157.8253225000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.4897443999998360,None,down,1,0.6097775000002910,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
3,DST_089_M_HPY.png,1,1,486571,6,down,O,O,X,O,O,O,7,x,12,12,0,,,,,,,,,x,1,0.6806814000001400,None,up,0,0.6743077999999510,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,3,,,,,,,,,,,,,,,,,,,,,,,,,1157.90839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.9023964000000,1157.90839,1159.3250337,1159.3250337,1161.3250095000000,1161.3250095000000,1163.8249283,1163.8249283,1164.3249244000000,1164.3249244000000,1164.3249244000000,1164.3249244000000,1164.3249244000000,1164.3249244000000,1164.3249244000000,1164.3249244000000,6.482680499999790,1164.3249244000000,6.499591199999940,1164.5249056000000,1164.5249056000000,1164.5249056000000,1164.5249056000000,1164.5249056000000,1164.5249056000000,1164.5249056000000,1165.0088335,,,,,1165.0099551000000,1165.0248978,1165.5082424000000,1165.5082424000000,1165.5249090000000,1166.1921157000000,,,,,1166.1935519000000,1166.2082339000000,1166.7582246000000,1166.6918065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6806814000001400,None,up,0,0.6743077999999510,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
3,DST_071_M_NUT.png,0,1,901472,1,up,O,O,O,O,O,N,5,n,13,13,0,,,,,,,,,n,1,0.6140574999999440,None,up,1,1.3934712999998700,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,11,,,,,,,,,,,,,,,,,,,,,,,,,1166.7582246000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.7426855000000,1166.7582246000000,1168.191539,1168.191539,1170.1915057,1170.1915057,1172.6914706000000,1172.6914706000000,1173.1914789000000,1173.1914789000000,1173.1914789000000,1173.1914789000000,1173.1914789000000,1173.1914789000000,1173.1914789000000,1173.1914789000000,6.482652100000000,1173.1914789000000,6.499566999999840,1173.3914552,1173.3914552,1173.3914552,1173.3914552,1173.3914552,1173.3914552,1173.3914552,1173.8086538000000,,,,,1173.8097898,1173.8247829000000,1174.3081068000000,1174.3081068000000,1174.3247733000000,1175.7086006,,,,,1175.7099543,1175.7247696,1176.3414014,1176.208349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6140574999999440,None,up,1,1.3934712999998700,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
3,DST_047_M_HPY.png,1,1,924777,4,up,O,O,O,O,O,N,7,n,14,14,0,,,,,,,,,n,1,0.546030299999984,None,up,1,0.6001075999997740,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,0,,,,,,,,,,,,,,,,,,,,,,,,,1176.3414014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.3212877,1176.3414014,1177.7080414000000,1177.7080414000000,1179.7080132,1179.7080132,1182.2079773,1182.2079773,1182.7079594000000,1182.7079594000000,1182.7079594000000,1182.7079594000000,1182.7079594000000,1182.7079594000000,1182.7079594000000,1182.7079594000000,6.482658899999930,1182.7079594000000,6.499550499999710,1182.907952,1182.907952,1182.907952,1182.907952,1182.907952,1182.907952,1182.907952,1183.2584526,,,,,1183.2595892,1183.274622,1183.7579546000000,1183.7579546000000,1183.7746072,1184.3586332,,,,,1184.358706,1184.3745863,1184.9579231000000,1184.8582088000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.546030299999984,None,up,1,0.6001075999997740,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
3,DST_177_F_HPY.png,1,0,954159,6,down,O,O,X,O,O,O,8,x,15,15,0,,,,,,,,,x,1,0.5441430999999280,None,down,1,0.5184617999998410,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,6,,,,,,,,,,,,,,,,,,,,,,,,,1184.9579231000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.9410143,1184.9579231000000,1186.3578963,1186.3578963,1188.3578601,1188.3578601,1190.8578121,1190.8578121,1191.3578155,1191.3578155,1191.3578155,1191.3578155,1191.3578155,1191.3578155,1191.3578155,1191.3578155,6.482472700000020,1191.3578155,6.499386999999840,1191.5578081000000,1191.5578081000000,1191.5578081000000,1191.5578081000000,1191.5578081000000,1191.5578081000000,1191.5578081000000,1191.9083792000000,,,,,1191.9094880000000,1191.9244656,1192.4077912000000,1192.4077912000000,1192.4244593000000,1192.9416924000000,,,,,1192.9417604,1192.9577932000000,1193.5411084000000,1193.4413691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.5441430999999280,None,down,1,0.5184617999998410,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
